# Swiss Law Collection — all cantonal acts: instrument type × canton × enactment year × legal domain
# counting_unit: published_copies — one count per canton whose collection publishes the act
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io
instrument_type,canton,year,domain,count
gesetz,SO,1967,educ,1
gesetz,SZ,1967,infra,1
gesetz,SZ,1967,sante,1
gesetz,VD,1967,autres,1
gesetz,VD,1967,etat,2
gesetz,VD,1967,sante,1
gesetz,VS,1967,etat,1
gesetz,ZG,1967,sante,1
gesetz,AG,1968,educ,2
gesetz,AG,1968,etat,1
gesetz,BE,1968,fin,1
gesetz,BL,1968,sante,1
gesetz,BS,1968,autres,1
gesetz,BS,1968,etat,3
gesetz,BS,1968,infra,1
gesetz,BS,1968,sante,1
gesetz,GE,1968,eco,1
gesetz,GE,1968,etat,1
gesetz,GE,1968,fin,1
gesetz,GE,1968,sante,2
gesetz,LU,1968,eco,1
gesetz,NE,1968,educ,1
gesetz,NE,1968,infra,1
gesetz,NW,1968,eco,1
gesetz,SG,1968,educ,1
gesetz,SG,1968,etat,1
gesetz,SH,1968,educ,1
gesetz,SH,1968,infra,1
gesetz,SO,1968,etat,1
gesetz,SO,1968,infra,1
gesetz,SZ,1968,etat,1
gesetz,TI,1968,sante,1
gesetz,VD,1968,eco,1
gesetz,AG,1969,infra,3
gesetz,AG,1969,sante,1
gesetz,AR,1969,etat,1
gesetz,AR,1969,sante,1
gesetz,FR,1969,sante,1
gesetz,GE,1969,fin,1
gesetz,GE,1969,sante,1
gesetz,NW,1969,etat,2
gesetz,NW,1969,sante,1
gesetz,SZ,1969,etat,1
gesetz,TI,1969,eco,1
gesetz,VD,1969,autres,2
gesetz,VD,1969,infra,1
gesetz,VS,1969,eco,1
gesetz,ZG,1969,etat,1
gesetz,ZH,1969,etat,1
gesetz,BL,1970,etat,1
gesetz,GE,1970,autres,1
gesetz,GR,1970,sante,1
gesetz,LU,1970,etat,2
gesetz,LU,1970,infra,1
gesetz,NE,1970,autres,1
gesetz,NE,1970,educ,1
gesetz,SG,1970,educ,1
gesetz,SH,1970,sante,1
gesetz,SO,1970,autres,1
gesetz,SO,1970,etat,1
gesetz,SZ,1970,etat,3
gesetz,SZ,1970,fin,2
gesetz,TG,1970,autres,1
gesetz,TG,1970,etat,1
gesetz,TI,1970,infra,1
gesetz,UR,1970,etat,1
gesetz,UR,1970,sante,1
gesetz,VD,1970,eco,2
gesetz,VD,1970,etat,3
gesetz,ZG,1970,sante,1
gesetz,ZH,1970,educ,1
gesetz,AG,1971,etat,1
gesetz,AG,1971,sante,1
gesetz,AI,1971,educ,1
gesetz,BE,1971,autres,1
gesetz,BE,1971,sante,1
gesetz,BL,1971,fin,1
gesetz,BS,1971,eco,1
gesetz,BS,1971,educ,1
gesetz,BS,1971,infra,1
gesetz,FR,1971,autres,1
gesetz,FR,1971,educ,1
gesetz,GE,1971,educ,1
gesetz,GE,1971,fin,1
gesetz,GL,1971,autres,1
gesetz,GL,1971,eco,1
gesetz,GL,1971,educ,1
gesetz,GL,1971,infra,1
gesetz,GR,1971,sante,1
gesetz,NE,1971,infra,1
gesetz,NW,1971,eco,1
gesetz,NW,1971,etat,2
gesetz,SG,1971,educ,1
gesetz,SG,1971,etat,1
gesetz,SG,1971,fin,1
gesetz,SG,1971,infra,1
gesetz,SG,1971,sante,1
gesetz,SH,1971,educ,1
gesetz,SH,1971,etat,1
gesetz,TG,1971,sante,1
gesetz,TI,1971,autres,1
gesetz,TI,1971,infra,1
gesetz,UR,1971,eco,1
gesetz,UR,1971,infra,1
gesetz,VD,1971,autres,1
gesetz,ZG,1971,sante,1
gesetz,ZH,1971,eco,1
gesetz,ZH,1971,educ,1
gesetz,ZH,1971,etat,1
gesetz,ZH,1971,sante,1
gesetz,AR,1972,infra,1
gesetz,BL,1972,etat,1
gesetz,BS,1972,etat,1
gesetz,FR,1972,etat,1
gesetz,FR,1972,infra,1
gesetz,GL,1972,educ,1
gesetz,GL,1972,etat,1
gesetz,LU,1972,etat,1
gesetz,NE,1972,etat,1
gesetz,NE,1972,sante,2
gesetz,NW,1972,infra,1
gesetz,NW,1972,sante,1
gesetz,OW,1972,etat,3
gesetz,SO,1972,etat,3
gesetz,SZ,1972,educ,1
gesetz,SZ,1972,fin,1
gesetz,SZ,1972,infra,1
gesetz,SZ,1972,sante,1
gesetz,TI,1972,sante,1
gesetz,VD,1972,autres,2
gesetz,VS,1972,infra,1
gesetz,ZG,1972,educ,1
gesetz,AG,1973,fin,1
gesetz,BE,1973,infra,1
gesetz,BE,1973,sante,1
gesetz,BL,1973,sante,2
gesetz,BS,1973,etat,2
gesetz,BS,1973,infra,1
gesetz,FR,1973,autres,1
gesetz,GE,1973,autres,1
gesetz,GE,1973,educ,1
gesetz,GE,1973,etat,1
gesetz,GE,1973,fin,1
gesetz,GE,1973,infra,1
gesetz,GL,1973,educ,2
gesetz,GL,1973,etat,1
gesetz,GL,1973,sante,1
gesetz,LU,1973,etat,2
gesetz,LU,1973,infra,1
gesetz,NE,1973,educ,1
gesetz,NW,1973,etat,1
gesetz,NW,1973,infra,1
gesetz,OW,1973,fin,1
gesetz,OW,1973,infra,1
gesetz,OW,1973,sante,1
gesetz,SG,1973,infra,1
gesetz,SO,1973,etat,1
gesetz,SZ,1973,educ,2
gesetz,SZ,1973,infra,1
gesetz,TI,1973,educ,2
gesetz,TI,1973,etat,1
gesetz,TI,1973,sante,1
gesetz,VD,1973,autres,4
gesetz,VD,1973,eco,1
gesetz,VD,1973,educ,1
gesetz,VD,1973,etat,1
gesetz,VD,1973,fin,1
gesetz,VD,1973,sante,1
gesetz,ZG,1973,fin,1
gesetz,ZH,1973,sante,1
gesetz,AR,1974,sante,1
gesetz,BE,1974,fin,1
gesetz,BL,1974,fin,1
gesetz,BS,1974,infra,1
gesetz,FR,1974,infra,1
gesetz,GE,1974,fin,1
gesetz,GL,1974,infra,1
gesetz,GL,1974,sante,1
gesetz,GR,1974,etat,1
gesetz,GR,1974,infra,1
gesetz,LU,1974,fin,1
gesetz,NE,1974,autres,1
gesetz,NW,1974,eco,1
gesetz,NW,1974,etat,3
gesetz,NW,1974,fin,1
gesetz,OW,1974,etat,1
gesetz,SG,1974,educ,2
gesetz,SG,1974,etat,1
gesetz,SG,1974,fin,1
gesetz,SG,1974,infra,1
gesetz,SH,1974,autres,1
gesetz,SH,1974,fin,1
gesetz,SO,1974,fin,1
gesetz,SZ,1974,etat,1
gesetz,SZ,1974,sante,3
gesetz,TG,1974,fin,1
gesetz,TI,1974,autres,1
gesetz,TI,1974,educ,1
gesetz,TI,1974,etat,1
gesetz,VD,1974,infra,4
gesetz,VS,1974,educ,3
gesetz,ZH,1974,autres,1
gesetz,ZH,1974,infra,2
gesetz,AG,1975,infra,1
gesetz,BE,1975,educ,1
gesetz,BE,1975,sante,1
gesetz,BS,1975,etat,1
gesetz,BS,1975,sante,1
gesetz,FR,1975,etat,1
gesetz,FR,1975,infra,1
gesetz,GE,1975,autres,2
gesetz,GE,1975,eco,1
gesetz,GE,1975,infra,1
gesetz,GR,1975,etat,1
gesetz,NW,1975,infra,1
gesetz,OW,1975,sante,1
gesetz,TG,1975,infra,1
gesetz,TI,1975,infra,1
gesetz,VD,1975,educ,1
gesetz,VD,1975,etat,1
gesetz,VD,1975,sante,1
gesetz,ZG,1975,fin,1
gesetz,ZH,1975,etat,1
gesetz,ZH,1975,infra,1
gesetz,ZH,1975,sante,1
gesetz,AR,1976,eco,1
gesetz,BL,1976,sante,1
gesetz,BS,1976,etat,1
gesetz,BS,1976,sante,1
gesetz,FR,1976,educ,1
gesetz,GE,1976,etat,1
gesetz,GE,1976,infra,1
gesetz,GR,1976,educ,1
gesetz,LU,1976,autres,1
gesetz,LU,1976,etat,3
gesetz,LU,1976,sante,1
gesetz,NW,1976,sante,1
gesetz,SG,1976,educ,1
gesetz,SG,1976,fin,1
gesetz,SH,1976,fin,1
gesetz,SH,1976,sante,1
gesetz,SO,1976,etat,1
gesetz,SZ,1976,infra,2
gesetz,TG,1976,eco,2
gesetz,TI,1976,educ,1
gesetz,TI,1976,etat,2
gesetz,VD,1976,infra,1
gesetz,VS,1976,etat,1
gesetz,VS,1976,fin,1
gesetz,ZG,1976,educ,1
gesetz,ZG,1976,etat,1
gesetz,ZH,1976,autres,2
gesetz,ZH,1976,eco,1
gesetz,AG,1977,infra,1
gesetz,AI,1977,fin,1
gesetz,AR,1977,sante,1
gesetz,FR,1977,educ,1
gesetz,GE,1977,autres,2
gesetz,GE,1977,eco,1
gesetz,GE,1977,etat,1
gesetz,GE,1977,fin,1
gesetz,GE,1977,infra,2
gesetz,GE,1977,sante,1
gesetz,GL,1977,eco,1
gesetz,GL,1977,infra,1
gesetz,GR,1977,sante,1
gesetz,LU,1977,fin,1
gesetz,NW,1977,etat,1
gesetz,SG,1977,eco,1
gesetz,SG,1977,educ,1
gesetz,SH,1977,sante,1
gesetz,SO,1977,etat,1
gesetz,SZ,1977,fin,1
gesetz,TI,1977,autres,1
gesetz,TI,1977,eco,1
gesetz,TI,1977,infra,1
gesetz,UR,1977,etat,1
gesetz,VD,1977,educ,1
gesetz,VD,1977,etat,1
gesetz,VS,1977,etat,1
gesetz,AG,1978,educ,1
gesetz,AG,1978,etat,1
gesetz,AR,1978,autres,1
gesetz,BE,1978,sante,2
gesetz,BS,1978,eco,1
gesetz,BS,1978,infra,2
gesetz,BS,1978,sante,1
gesetz,GE,1978,infra,1
gesetz,GE,1978,sante,1
gesetz,GL,1978,eco,1
gesetz,GR,1978,sante,2
gesetz,JU,1978,autres,7
gesetz,JU,1978,eco,6
gesetz,JU,1978,educ,4
gesetz,JU,1978,etat,14
gesetz,JU,1978,fin,5
gesetz,JU,1978,infra,8
gesetz,JU,1978,sante,5
gesetz,NE,1978,eco,1
gesetz,NE,1978,sante,2
gesetz,NW,1978,sante,1
gesetz,SG,1978,infra,1
gesetz,SH,1978,infra,1
gesetz,SZ,1978,sante,1
gesetz,TG,1978,educ,1
gesetz,TG,1978,etat,1
gesetz,TI,1978,infra,1
gesetz,TI,1978,sante,2
gesetz,VD,1978,eco,2
gesetz,VD,1978,educ,1
gesetz,VD,1978,sante,1
gesetz,VS,1978,etat,1
gesetz,VS,1978,infra,1
gesetz,ZG,1978,infra,1
gesetz,ZH,1978,etat,1
gesetz,BL,1979,infra,1
gesetz,FR,1979,eco,1
gesetz,FR,1979,etat,1
gesetz,FR,1979,sante,1
gesetz,GE,1979,autres,2
gesetz,GE,1979,etat,1
gesetz,GE,1979,sante,1
gesetz,GL,1979,educ,1
gesetz,GL,1979,infra,2
gesetz,GR,1979,sante,2
gesetz,JU,1979,etat,2
gesetz,LU,1979,infra,1
gesetz,NE,1979,etat,2
gesetz,NE,1979,infra,1
gesetz,NW,1979,etat,2
gesetz,NW,1979,fin,2
gesetz,OW,1979,fin,1
gesetz,SG,1979,autres,1
gesetz,SG,1979,etat,1
gesetz,SG,1979,sante,2
gesetz,SO,1979,sante,1
gesetz,SZ,1979,eco,3
gesetz,SZ,1979,infra,1
gesetz,TG,1979,etat,1
gesetz,TI,1979,sante,1
gesetz,UR,1979,etat,1
gesetz,VD,1979,etat,1
gesetz,VD,1979,infra,1
gesetz,ZG,1979,etat,1
gesetz,ZG,1979,infra,1
gesetz,ZG,1979,sante,1
gesetz,ZH,1979,eco,2
gesetz,ZH,1979,fin,1
gesetz,ZH,1979,infra,1
gesetz,AG,1980,autres,1
gesetz,AG,1980,educ,1
gesetz,AG,1980,infra,2
gesetz,AI,1980,educ,2
gesetz,AR,1980,sante,2
gesetz,BE,1980,etat,1
gesetz,BE,1980,sante,1
gesetz,BL,1980,autres,1
gesetz,BL,1980,eco,2
gesetz,BL,1980,fin,1
gesetz,BS,1980,etat,2
gesetz,BS,1980,infra,2
gesetz,FR,1980,etat,1
gesetz,GE,1980,etat,1
gesetz,GE,1980,sante,2
gesetz,GL,1980,infra,1
gesetz,GR,1980,infra,1
gesetz,JU,1980,educ,1
gesetz,LU,1980,etat,1
gesetz,NE,1980,autres,1
gesetz,NE,1980,etat,1
gesetz,NW,1980,etat,1
gesetz,OW,1980,etat,2
gesetz,SG,1980,educ,2
gesetz,SG,1980,etat,1
gesetz,SG,1980,sante,1
gesetz,SH,1980,infra,1
gesetz,SO,1980,educ,1
gesetz,SO,1980,infra,1
gesetz,SO,1980,sante,1
gesetz,SZ,1980,fin,1
gesetz,SZ,1980,sante,2
gesetz,TG,1980,etat,1
gesetz,TI,1980,etat,1
gesetz,TI,1980,fin,1
gesetz,UR,1980,autres,1
gesetz,UR,1980,eco,1
gesetz,UR,1980,sante,1
gesetz,VD,1980,educ,1
gesetz,VD,1980,etat,1
gesetz,VS,1980,autres,1
gesetz,VS,1980,etat,1
gesetz,VS,1980,fin,1
gesetz,ZG,1980,autres,1
gesetz,ZG,1980,etat,1
gesetz,ZH,1980,sante,1
gesetz,AG,1981,educ,1
gesetz,AR,1981,eco,1
gesetz,BE,1981,infra,1
gesetz,BL,1981,etat,2
gesetz,BL,1981,fin,1
gesetz,BL,1981,infra,1
gesetz,BS,1981,sante,1
gesetz,FR,1981,infra,1
gesetz,GE,1981,autres,1
gesetz,GE,1981,etat,2
gesetz,GL,1981,educ,1
gesetz,GR,1981,eco,1
gesetz,JU,1981,etat,2
gesetz,JU,1981,infra,1
gesetz,JU,1981,sante,1
gesetz,LU,1981,autres,1
gesetz,LU,1981,sante,2
gesetz,NE,1981,autres,1
gesetz,NE,1981,educ,1
gesetz,NW,1981,etat,1
gesetz,OW,1981,autres,1
gesetz,SH,1981,educ,1
gesetz,SO,1981,etat,1
gesetz,SZ,1981,etat,1
gesetz,SZ,1981,sante,1
gesetz,TG,1981,etat,1
gesetz,TI,1981,etat,1
gesetz,TI,1981,sante,1
gesetz,UR,1981,fin,1
gesetz,UR,1981,infra,1
gesetz,VD,1981,etat,3
gesetz,VS,1981,etat,1
gesetz,ZG,1981,autres,1
gesetz,ZG,1981,etat,1
gesetz,ZH,1981,eco,1
gesetz,ZH,1981,etat,1
gesetz,ZH,1981,infra,1
gesetz,ZH,1981,sante,2
gesetz,AG,1982,sante,1
gesetz,AI,1982,sante,1
gesetz,AR,1982,etat,1
gesetz,AR,1982,sante,1
gesetz,BE,1982,educ,1
gesetz,BE,1982,etat,1
gesetz,BE,1982,infra,1
gesetz,BL,1982,fin,1
gesetz,BS,1982,etat,1
gesetz,BS,1982,sante,2
gesetz,FR,1982,etat,1
gesetz,FR,1982,fin,1
gesetz,GE,1982,autres,1
gesetz,GE,1982,eco,1
gesetz,GR,1982,educ,1
gesetz,JU,1982,etat,3
gesetz,JU,1982,fin,1
gesetz,NW,1982,fin,1
gesetz,SG,1982,eco,1
gesetz,SG,1982,sante,1
gesetz,SH,1982,etat,1
gesetz,SO,1982,fin,1
gesetz,TG,1982,educ,1
gesetz,TI,1982,educ,1
gesetz,TI,1982,infra,2
gesetz,VD,1982,etat,1
gesetz,VS,1982,eco,1
gesetz,VS,1982,educ,1
gesetz,VS,1982,etat,1
gesetz,VS,1982,infra,1
gesetz,ZG,1982,autres,1
gesetz,ZG,1982,infra,1
gesetz,ZG,1982,sante,2
gesetz,AG,1983,educ,1
gesetz,AG,1983,etat,3
gesetz,AG,1983,fin,1
gesetz,AR,1983,infra,1
gesetz,BE,1983,educ,1
gesetz,BL,1983,etat,2
gesetz,BS,1983,infra,2
gesetz,FR,1983,autres,1
gesetz,FR,1983,etat,1
gesetz,FR,1983,infra,1
gesetz,FR,1983,sante,1
gesetz,GE,1983,autres,1
gesetz,GE,1983,etat,1
gesetz,GE,1983,sante,2
gesetz,GL,1983,etat,1
gesetz,GL,1983,infra,1
gesetz,GR,1983,etat,1
gesetz,JU,1983,autres,1
gesetz,JU,1983,etat,2
gesetz,JU,1983,infra,1
gesetz,LU,1983,fin,1
gesetz,LU,1983,sante,1
gesetz,NE,1983,educ,1
gesetz,NW,1983,etat,1
gesetz,OW,1983,sante,1
gesetz,SG,1983,educ,2
gesetz,SH,1983,educ,1
gesetz,SH,1983,etat,1
gesetz,SH,1983,fin,1
gesetz,SH,1983,infra,1
gesetz,SZ,1983,educ,2
gesetz,SZ,1983,etat,1
gesetz,SZ,1983,sante,1
gesetz,TG,1983,etat,1
gesetz,TG,1983,infra,2
gesetz,TI,1983,eco,1
gesetz,TI,1983,etat,1
gesetz,TI,1983,infra,1
gesetz,VD,1983,autres,1
gesetz,VD,1983,etat,1
gesetz,VD,1983,infra,1
gesetz,VS,1983,etat,1
gesetz,ZG,1983,etat,1
gesetz,ZH,1983,infra,1
gesetz,AG,1984,etat,1
gesetz,AG,1984,infra,1
gesetz,AG,1984,sante,1
gesetz,AR,1984,sante,1
gesetz,BE,1984,etat,1
gesetz,BS,1984,etat,1
gesetz,BS,1984,fin,1
gesetz,BS,1984,sante,1
gesetz,FR,1984,infra,1
gesetz,FR,1984,sante,1
gesetz,GE,1984,autres,1
gesetz,GE,1984,eco,1
gesetz,GE,1984,educ,1
gesetz,GE,1984,etat,1
gesetz,GE,1984,fin,1
gesetz,GE,1984,infra,2
gesetz,GE,1984,sante,1
gesetz,GL,1984,sante,1
gesetz,GR,1984,etat,1
gesetz,GR,1984,sante,2
gesetz,JU,1984,educ,2
gesetz,LU,1984,autres,1
gesetz,NE,1984,infra,2
gesetz,NW,1984,fin,1
gesetz,OW,1984,etat,1
gesetz,SG,1984,infra,1
gesetz,SG,1984,sante,1
gesetz,SO,1984,etat,1
gesetz,SO,1984,sante,1
gesetz,TG,1984,eco,1
gesetz,TG,1984,etat,1
gesetz,TG,1984,infra,1
gesetz,TG,1984,sante,1
gesetz,TI,1984,eco,1
gesetz,TI,1984,etat,1
gesetz,TI,1984,sante,1
gesetz,VD,1984,educ,2
gesetz,VD,1984,etat,2
gesetz,VS,1984,educ,1
gesetz,VS,1984,etat,1
gesetz,VS,1984,infra,1
gesetz,VS,1984,sante,1
gesetz,ZG,1984,educ,1
gesetz,ZH,1984,educ,1
gesetz,AG,1985,etat,1
gesetz,BE,1985,educ,1
gesetz,BE,1985,etat,1
gesetz,BE,1985,infra,1
gesetz,BL,1985,infra,1
gesetz,BS,1985,sante,1
gesetz,FR,1985,educ,3
gesetz,FR,1985,sante,1
gesetz,GE,1985,educ,1
gesetz,GE,1985,etat,2
gesetz,GE,1985,sante,1
gesetz,GL,1985,infra,4
gesetz,GR,1985,sante,2
gesetz,JU,1985,autres,2
gesetz,JU,1985,educ,1
gesetz,JU,1985,infra,1
gesetz,JU,1985,sante,1
gesetz,NE,1985,educ,1
gesetz,NW,1985,etat,1
gesetz,SG,1985,eco,1
gesetz,SG,1985,educ,1
gesetz,SG,1985,etat,2
gesetz,SG,1985,sante,1
gesetz,SH,1985,etat,2
gesetz,SH,1985,infra,1
gesetz,SO,1985,eco,1
gesetz,SO,1985,educ,3
gesetz,SO,1985,fin,1
gesetz,SZ,1985,autres,1
gesetz,TG,1985,educ,1
gesetz,TG,1985,sante,1
gesetz,TI,1985,etat,1
gesetz,TI,1985,infra,1
gesetz,TI,1985,sante,1
gesetz,UR,1985,sante,1
gesetz,VD,1985,autres,1
gesetz,VD,1985,eco,1
gesetz,VD,1985,educ,1
gesetz,VD,1985,infra,1
gesetz,VD,1985,sante,2
gesetz,VS,1985,eco,1
gesetz,VS,1985,sante,1
gesetz,ZG,1985,autres,1
gesetz,ZH,1985,autres,1
gesetz,ZH,1985,etat,2
gesetz,AG,1986,etat,1
gesetz,AI,1986,autres,1
gesetz,BE,1986,educ,1
gesetz,BE,1986,etat,1
gesetz,BL,1986,infra,1
gesetz,BS,1986,etat,1
gesetz,FR,1986,autres,1
gesetz,FR,1986,etat,3
gesetz,FR,1986,infra,3
gesetz,FR,1986,sante,1
gesetz,GE,1986,autres,2
gesetz,GE,1986,infra,1
gesetz,GL,1986,autres,1
gesetz,GL,1986,etat,1
gesetz,GR,1986,fin,1
gesetz,GR,1986,sante,1
gesetz,LU,1986,autres,1
gesetz,LU,1986,educ,1
gesetz,LU,1986,sante,1
gesetz,NE,1986,eco,1
gesetz,NE,1986,infra,1
gesetz,NW,1986,etat,2
gesetz,NW,1986,sante,1
gesetz,OW,1986,autres,1
gesetz,SH,1986,autres,1
gesetz,SH,1986,educ,2
gesetz,SO,1986,fin,1
gesetz,SZ,1986,eco,1
gesetz,SZ,1986,educ,1
gesetz,SZ,1986,fin,2
gesetz,TG,1986,infra,1
gesetz,TG,1986,sante,1
gesetz,TI,1986,etat,2
gesetz,TI,1986,fin,2
gesetz,UR,1986,etat,1
gesetz,VS,1986,educ,2
gesetz,VS,1986,sante,1
gesetz,ZG,1986,infra,1
gesetz,ZH,1986,educ,1
gesetz,ZH,1986,etat,1
gesetz,ZH,1986,fin,1
gesetz,AG,1987,autres,1
gesetz,AG,1987,sante,1
gesetz,AI,1987,autres,1
gesetz,AI,1987,educ,1
gesetz,AR,1987,autres,1
gesetz,AR,1987,educ,1
gesetz,BL,1987,autres,1
gesetz,BL,1987,fin,1
gesetz,BS,1987,sante,1
gesetz,FR,1987,autres,2
gesetz,FR,1987,etat,1
gesetz,GE,1987,autres,1
gesetz,GE,1987,eco,2
gesetz,GE,1987,etat,1
gesetz,GE,1987,infra,3
gesetz,GE,1987,sante,1
gesetz,GL,1987,autres,1
gesetz,GR,1987,autres,1
gesetz,JU,1987,educ,1
gesetz,LU,1987,autres,2
gesetz,LU,1987,sante,2
gesetz,NE,1987,etat,1
gesetz,NE,1987,sante,2
gesetz,NW,1987,educ,1
gesetz,NW,1987,etat,2
gesetz,SG,1987,infra,1
gesetz,SG,1987,sante,1
gesetz,SH,1987,autres,1
gesetz,SO,1987,autres,1
gesetz,SZ,1987,autres,1
gesetz,SZ,1987,etat,1
gesetz,SZ,1987,fin,1
gesetz,SZ,1987,infra,2
gesetz,TG,1987,autres,1
gesetz,TG,1987,etat,1
gesetz,TI,1987,etat,2
gesetz,TI,1987,infra,1
gesetz,TI,1987,sante,1
gesetz,UR,1987,educ,1
gesetz,UR,1987,sante,1
gesetz,VD,1987,autres,1
gesetz,VD,1987,eco,2
gesetz,VS,1987,educ,1
gesetz,VS,1987,infra,2
gesetz,VS,1987,sante,1
gesetz,ZG,1987,autres,1
gesetz,ZG,1987,infra,1
gesetz,ZH,1987,educ,1
gesetz,AG,1988,etat,1
gesetz,AR,1988,educ,1
gesetz,AR,1988,etat,1
gesetz,AR,1988,sante,1
gesetz,BE,1988,autres,1
gesetz,BE,1988,etat,1
gesetz,BL,1988,etat,2
gesetz,BL,1988,sante,2
gesetz,BS,1988,autres,1
gesetz,BS,1988,etat,1
gesetz,BS,1988,infra,1
gesetz,FR,1988,etat,1
gesetz,FR,1988,fin,1
gesetz,FR,1988,sante,2
gesetz,GE,1988,autres,3
gesetz,GE,1988,eco,1
gesetz,GE,1988,etat,3
gesetz,GE,1988,infra,1
gesetz,GE,1988,sante,1
gesetz,GL,1988,infra,1
gesetz,GL,1988,sante,1
gesetz,JU,1988,fin,1
gesetz,JU,1988,infra,1
gesetz,JU,1988,sante,3
gesetz,LU,1988,etat,2
gesetz,LU,1988,sante,1
gesetz,NE,1988,etat,1
gesetz,NW,1988,etat,1
gesetz,NW,1988,infra,1
gesetz,NW,1988,sante,1
gesetz,SG,1988,autres,1
gesetz,SG,1988,educ,1
gesetz,SG,1988,infra,2
gesetz,SG,1988,sante,1
gesetz,SH,1988,sante,1
gesetz,SO,1988,etat,1
gesetz,SO,1988,infra,1
gesetz,SZ,1988,sante,1
gesetz,TG,1988,eco,1
gesetz,TG,1988,etat,1
gesetz,TG,1988,fin,1
gesetz,TG,1988,infra,1
gesetz,TG,1988,sante,2
gesetz,TI,1988,autres,4
gesetz,TI,1988,etat,2
gesetz,TI,1988,fin,1
gesetz,TI,1988,infra,1
gesetz,TI,1988,sante,1
gesetz,UR,1988,autres,1
gesetz,VD,1988,autres,1
gesetz,VD,1988,fin,1
gesetz,VD,1988,infra,1
gesetz,VD,1988,sante,1
gesetz,VS,1988,educ,2
gesetz,VS,1988,etat,2
gesetz,VS,1988,infra,2
gesetz,VS,1988,sante,2
gesetz,ZG,1988,autres,1
gesetz,ZG,1988,infra,2
gesetz,ZG,1988,sante,2
gesetz,ZH,1988,autres,1
gesetz,ZH,1988,infra,1
gesetz,ZH,1988,sante,1
gesetz,AG,1989,etat,1
gesetz,AI,1989,eco,2
gesetz,AR,1989,sante,1
gesetz,BE,1989,autres,1
gesetz,BE,1989,etat,1
gesetz,BE,1989,fin,1
gesetz,BE,1989,infra,1
gesetz,BE,1989,sante,3
gesetz,BS,1989,sante,2
gesetz,FR,1989,autres,1
gesetz,FR,1989,etat,2
gesetz,GE,1989,autres,1
gesetz,GE,1989,educ,1
gesetz,GE,1989,etat,1
gesetz,GE,1989,infra,1
gesetz,GL,1989,etat,1
gesetz,GL,1989,sante,1
gesetz,GR,1989,eco,1
gesetz,GR,1989,etat,2
gesetz,JU,1989,sante,1
gesetz,LU,1989,etat,1
gesetz,LU,1989,infra,2
gesetz,LU,1989,sante,2
gesetz,NE,1989,educ,1
gesetz,NE,1989,etat,2
gesetz,NE,1989,sante,1
gesetz,NW,1989,sante,1
gesetz,OW,1989,etat,1
gesetz,SH,1989,etat,1
gesetz,SH,1989,fin,1
gesetz,SO,1989,educ,1
gesetz,SO,1989,sante,2
gesetz,SZ,1989,infra,2
gesetz,TG,1989,etat,1
gesetz,TG,1989,fin,1
gesetz,TG,1989,sante,1
gesetz,TI,1989,autres,1
gesetz,TI,1989,eco,1
gesetz,TI,1989,sante,2
gesetz,UR,1989,autres,1
gesetz,UR,1989,sante,1
gesetz,VD,1989,etat,2
gesetz,VD,1989,infra,2
gesetz,VD,1989,sante,2
gesetz,VS,1989,educ,1
gesetz,VS,1989,etat,1
gesetz,VS,1989,infra,1
gesetz,ZG,1989,fin,2
gesetz,AG,1990,etat,1
gesetz,AI,1990,infra,1
gesetz,BE,1990,infra,1
gesetz,BS,1990,infra,1
gesetz,BS,1990,sante,4
gesetz,FR,1990,eco,1
gesetz,FR,1990,educ,2
gesetz,FR,1990,etat,4
gesetz,FR,1990,sante,2
gesetz,GE,1990,etat,1
gesetz,GL,1990,autres,1
gesetz,JU,1990,autres,1
gesetz,JU,1990,eco,1
gesetz,JU,1990,educ,3
gesetz,JU,1990,etat,2
gesetz,JU,1990,infra,1
gesetz,JU,1990,sante,3
gesetz,LU,1990,autres,1
gesetz,LU,1990,etat,1
gesetz,LU,1990,infra,2
gesetz,NE,1990,etat,2
gesetz,NW,1990,infra,1
gesetz,SG,1990,sante,1
gesetz,SO,1990,etat,1
gesetz,SO,1990,sante,1
gesetz,SZ,1990,infra,1
gesetz,TG,1990,educ,1
gesetz,TI,1990,educ,3
gesetz,TI,1990,infra,4
gesetz,TI,1990,sante,1
gesetz,VD,1990,educ,1
gesetz,VD,1990,infra,1
gesetz,VS,1990,infra,1
gesetz,VS,1990,sante,2
gesetz,ZG,1990,educ,2
gesetz,ZG,1990,etat,1
gesetz,ZG,1990,infra,2
gesetz,ZH,1990,fin,1
gesetz,AR,1991,infra,1
gesetz,BL,1991,educ,1
gesetz,BL,1991,etat,1
gesetz,BL,1991,infra,3
gesetz,BL,1991,sante,1
gesetz,BS,1991,etat,1
gesetz,BS,1991,infra,1
gesetz,BS,1991,sante,2
gesetz,FR,1991,educ,3
gesetz,FR,1991,etat,1
gesetz,FR,1991,fin,1
gesetz,FR,1991,infra,3
gesetz,FR,1991,sante,2
gesetz,GE,1991,autres,1
gesetz,GE,1991,eco,1
gesetz,GL,1991,autres,1
gesetz,GL,1991,eco,1
gesetz,GL,1991,etat,1
gesetz,GL,1991,sante,1
gesetz,GR,1991,educ,1
gesetz,GR,1991,sante,2
gesetz,NE,1991,autres,1
gesetz,NE,1991,eco,1
