# Swiss Law Collection — cantonal acts of type 'Parliamentary ordinance (decree)' by canton, year and legal domain
# year = enactment year; 'unknown' rows are undated laws
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io
canton,year,etat,sante,educ,infra,eco,fin,autres,total
FR,1992,1,0,0,0,0,0,0,1
GL,1992,0,0,0,0,0,1,1,2
GR,1992,0,1,0,0,0,0,2,3
JU,1992,0,0,0,4,0,0,0,4
LU,1992,3,0,0,0,0,1,1,5
NE,1992,0,0,1,0,0,0,0,1
NW,1992,0,1,0,1,0,0,0,2
OW,1992,0,4,0,0,0,0,0,4
SG,1992,0,2,0,2,0,1,0,5
SZ,1992,0,0,1,1,0,0,0,2
TG,1992,2,0,1,0,0,0,0,3
TI,1992,0,0,0,0,0,1,0,1
UR,1992,1,0,0,1,0,0,0,2
ZG,1992,1,0,0,1,0,0,0,2
AG,1993,0,0,1,0,0,0,0,1
AI,1993,0,1,0,2,0,0,0,3
AR,1993,0,0,0,0,1,1,0,2
BE,1993,0,0,1,0,0,0,0,1
BL,1993,0,0,0,1,0,0,0,1
FR,1993,1,0,0,0,0,0,0,1
GL,1993,0,0,0,0,0,0,1,1
GR,1993,1,1,1,0,0,1,1,5
JU,1993,1,0,1,0,0,0,0,2
LU,1993,7,0,0,0,0,0,0,7
NE,1993,0,1,0,0,0,0,0,1
NW,1993,0,0,0,0,0,0,1,1
OW,1993,1,5,1,0,0,0,1,8
SG,1993,2,2,1,0,0,1,0,6
SH,1993,0,0,2,0,0,1,0,3
SZ,1993,0,0,0,1,0,0,0,1
TI,1993,0,0,2,0,0,0,0,2
UR,1993,0,1,0,0,0,0,0,1
VD,1993,0,0,1,0,0,0,0,1
ZG,1993,0,0,1,0,0,0,0,1
AG,1994,1,1,0,0,0,0,1,3
AI,1994,1,0,1,0,0,1,0,3
AR,1994,0,0,0,0,0,0,1,1
BE,1994,0,0,0,1,0,0,0,1
BL,1994,1,0,0,0,0,0,0,1
FR,1994,1,0,0,0,1,0,0,2
GR,1994,0,0,0,1,1,0,0,2
JU,1994,0,0,1,0,0,2,0,3
LU,1994,3,0,0,0,0,0,0,3
NE,1994,0,3,0,1,1,0,0,5
NW,1994,2,2,0,0,0,2,0,6
OW,1994,1,6,1,1,0,0,1,10
SG,1994,1,0,2,1,0,2,0,6
SH,1994,1,0,0,0,0,0,0,1
SZ,1994,0,0,1,0,0,0,0,1
TI,1994,0,0,0,0,1,0,1,2
UR,1994,1,0,0,0,0,2,1,4
VD,1994,2,0,0,1,0,0,0,3
ZG,1994,0,1,0,0,0,0,0,1
AG,1995,0,1,0,1,0,0,0,2
AI,1995,1,1,0,0,0,1,2,5
AR,1995,1,1,0,0,0,0,0,2
BE,1995,1,1,0,0,0,1,4,7
BL,1995,0,0,0,1,0,0,1,2
FR,1995,1,0,0,0,0,0,0,1
GL,1995,1,0,0,0,0,0,0,1
GR,1995,0,1,0,1,0,0,0,2
LU,1995,3,0,0,0,0,0,0,3
NE,1995,2,0,0,0,1,0,0,3
NW,1995,1,0,0,0,1,0,0,2
OW,1995,0,0,1,0,0,0,1,2
SG,1995,0,3,2,0,2,2,1,10
SH,1995,3,0,0,0,0,1,0,4
SZ,1995,0,0,0,0,1,0,0,1
TI,1995,0,0,0,0,0,0,1,1
UR,1995,0,2,1,1,0,0,1,5
VD,1995,0,0,0,0,0,1,0,1
ZG,1995,1,0,0,0,0,0,0,1
ZH,1995,1,0,0,0,0,0,0,1
AG,1996,0,1,0,2,0,1,1,5
AI,1996,0,0,0,1,3,0,2,6
AR,1996,0,3,0,0,1,0,0,4
BE,1996,3,0,1,1,0,0,0,5
BL,1996,0,0,0,1,0,1,0,2
FR,1996,1,0,0,0,0,0,0,1
GL,1996,2,1,0,0,0,0,0,3
GR,1996,2,0,0,0,0,0,1,3
JU,1996,0,0,0,0,0,0,1,1
LU,1996,5,0,0,0,0,0,0,5
NE,1996,0,0,0,1,0,0,0,1
NW,1996,0,2,1,4,0,1,0,8
OW,1996,5,3,1,2,0,0,0,11
SG,1996,1,3,0,3,2,1,0,10
SH,1996,0,1,0,0,0,0,0,1
SZ,1996,0,0,0,0,0,1,0,1
TI,1996,0,0,0,2,0,1,1,4
UR,1996,0,1,0,1,0,0,0,2
VD,1996,1,0,0,0,0,0,0,1
ZG,1996,1,0,0,0,0,0,0,1
AG,1997,0,0,1,0,0,1,0,2
AI,1997,1,0,2,0,1,0,1,5
BE,1997,0,0,0,0,0,0,1,1
BL,1997,0,0,0,1,0,0,0,1
FR,1997,1,0,0,0,1,0,0,2
GL,1997,1,1,0,1,1,1,0,5
GR,1997,1,0,0,1,0,0,0,2
LU,1997,5,0,0,0,0,0,0,5
NE,1997,2,0,2,1,0,0,0,5
NW,1997,1,0,0,2,0,0,0,3
OW,1997,1,6,6,1,1,1,0,16
SG,1997,1,3,0,2,0,1,0,7
SZ,1997,1,1,0,0,0,0,0,2
TG,1997,0,0,1,0,0,0,0,1
TI,1997,0,0,2,0,0,0,0,2
UR,1997,0,0,0,2,1,0,0,3
VD,1997,0,1,0,0,0,0,0,1
ZG,1997,0,0,0,0,0,1,0,1
ZH,1997,2,0,0,0,0,0,0,2
AG,1998,0,0,0,3,0,1,2,6
AI,1998,1,1,1,2,0,0,1,6
AR,1998,0,1,0,0,1,0,1,3
BL,1998,0,1,0,0,1,0,0,2
FR,1998,0,1,0,0,0,0,0,1
GR,1998,0,0,0,0,1,1,0,2
JU,1998,1,0,0,0,1,1,0,3
LU,1998,3,0,0,1,1,0,1,6
NE,1998,0,0,2,0,0,0,0,2
NW,1998,1,0,0,0,0,0,0,1
OW,1998,2,1,1,1,0,0,0,5
SG,1998,0,1,2,1,0,3,0,7
SH,1998,2,0,0,0,0,1,1,4
SZ,1998,1,0,1,0,0,0,0,2
TG,1998,1,0,1,0,0,0,0,2
TI,1998,1,0,8,0,0,0,1,10
UR,1998,3,1,0,0,0,0,0,4
ZG,1998,1,2,0,0,1,1,0,5
AG,1999,1,1,2,1,0,0,1,6
AI,1999,2,0,2,0,1,0,0,5
AR,1999,2,0,0,0,3,1,0,6
BE,1999,2,0,0,1,0,0,0,3
BL,1999,1,0,0,0,0,0,0,1
BS,1999,0,0,0,0,1,0,0,1
FR,1999,1,0,0,1,0,0,0,2
GR,1999,1,1,0,0,0,0,0,2
JU,1999,0,0,0,1,0,0,0,1
LU,1999,1,0,0,0,0,0,0,1
NE,1999,2,0,8,0,0,1,0,11
OW,1999,0,3,2,0,1,0,0,6
SG,1999,0,1,1,0,0,1,0,3
SZ,1999,0,1,1,0,0,0,0,2
TI,1999,0,0,2,0,1,1,0,4
UR,1999,1,1,0,0,1,0,0,3
ZG,1999,1,0,1,0,0,0,0,2
AG,2000,1,0,0,0,0,1,0,2
AI,2000,0,1,2,0,4,1,0,8
BE,2000,0,0,0,0,1,0,0,1
BL,2000,1,0,0,0,0,0,0,1
FR,2000,12,0,0,0,0,0,0,12
GL,2000,0,0,0,0,0,1,2,3
GR,2000,0,0,0,0,2,0,0,2
JU,2000,2,0,0,0,0,0,1,3
LU,2000,2,0,0,0,0,0,0,2
NE,2000,2,0,1,0,0,2,2,7
NW,2000,0,0,0,0,0,1,0,1
OW,2000,0,0,0,0,1,0,0,1
SG,2000,1,0,5,1,1,0,0,8
SH,2000,0,0,0,1,0,1,0,2
SZ,2000,0,0,0,0,1,0,0,1
TG,2000,2,0,0,0,0,0,0,2
UR,2000,1,0,3,0,1,0,1,6
VS,2000,1,0,0,0,0,0,0,1
ZG,2000,0,1,0,0,1,0,0,2
ZH,2000,1,0,0,0,0,0,0,1
AG,2001,0,0,1,0,0,0,0,1
AI,2001,4,1,0,2,1,0,0,8
AR,2001,0,0,2,0,0,0,0,2
BL,2001,2,0,0,0,0,0,0,2
FR,2001,1,0,1,0,0,0,0,2
GL,2001,1,0,1,2,0,1,0,5
JU,2001,1,2,0,0,3,1,1,8
LU,2001,1,0,0,0,0,0,0,1
NE,2001,0,0,0,1,0,0,0,1
NW,2001,0,1,0,0,0,0,0,1
OW,2001,1,1,4,2,1,1,0,10
SG,2001,1,0,3,0,1,1,0,6
SZ,2001,0,0,2,1,0,0,0,3
TI,2001,0,1,0,0,1,0,0,2
UR,2001,0,1,1,0,1,0,1,4
VS,2001,1,0,0,0,0,0,0,1
ZG,2001,0,1,0,0,1,1,0,3
ZH,2001,1,0,0,0,0,0,0,1
AG,2002,2,0,0,0,0,0,0,2
AI,2002,1,1,0,3,0,2,1,8
BE,2002,0,0,1,0,1,0,0,2
BL,2002,0,1,0,0,0,0,0,1
FR,2002,6,0,0,0,0,1,0,7
GL,2002,0,0,2,0,0,0,0,2
GR,2002,0,1,0,0,0,0,0,1
JU,2002,0,0,0,0,1,0,0,1
LU,2002,2,0,0,0,0,0,0,2
NE,2002,2,0,1,0,0,1,0,4
NW,2002,1,0,0,0,0,0,0,1
OW,2002,1,2,1,2,0,0,0,6
SG,2002,0,5,1,4,1,0,0,11
SH,2002,0,0,0,1,0,0,0,1
SZ,2002,0,0,1,0,0,0,0,1
TI,2002,1,0,2,0,0,1,0,4
UR,2002,0,0,1,0,0,1,1,3
VD,2002,1,1,0,1,0,0,0,3
ZG,2002,2,0,0,0,0,1,0,3
AG,2003,3,1,2,0,0,0,0,6
AI,2003,0,2,0,0,1,0,1,4
AR,2003,2,1,0,0,0,0,0,3
BE,2003,0,1,0,0,0,0,0,1
BL,2003,0,0,0,1,0,0,0,1
BS,2003,1,0,0,0,0,0,0,1
FR,2003,11,1,0,0,0,0,0,12
GL,2003,0,0,1,0,0,0,0,1
LU,2003,1,0,0,0,0,0,1,2
NE,2003,1,0,0,0,0,0,0,1
NW,2003,1,0,1,0,0,0,0,2
OW,2003,0,3,2,1,0,0,0,6
SG,2003,0,1,3,1,0,0,0,5
SH,2003,1,0,0,0,0,0,0,1
SZ,2003,0,0,0,2,0,0,0,2
TI,2003,0,1,3,0,0,0,1,5
UR,2003,0,0,1,0,0,0,1,2
VD,2003,2,0,0,0,0,1,0,3
VS,2003,0,0,0,0,0,1,0,1
ZG,2003,1,0,1,1,0,2,0,5
ZH,2003,0,0,0,0,0,0,1,1
AG,2004,1,0,2,0,0,0,0,3
AI,2004,0,0,2,0,1,0,2,5
AR,2004,0,0,0,1,0,0,0,1
BE,2004,1,0,1,0,0,0,0,2
BL,2004,1,0,0,0,0,0,0,1
FR,2004,9,0,0,0,0,0,0,9
GL,2004,1,0,1,0,0,0,0,2
GR,2004,0,0,1,0,0,0,0,1
JU,2004,1,0,1,0,0,0,0,2
LU,2004,4,0,0,0,0,0,0,4
NE,2004,0,0,2,0,0,1,0,3
OW,2004,2,1,0,0,0,0,2,5
SG,2004,2,0,4,1,0,0,0,7
SH,2004,2,0,2,0,0,0,0,4
SZ,2004,1,1,1,1,0,0,0,4
TI,2004,2,0,0,0,0,0,0,2
VD,2004,2,0,0,0,0,0,0,2
ZG,2004,1,0,0,1,1,0,0,3
ZH,2004,2,0,0,0,0,0,0,2
AG,2005,2,1,0,0,0,1,0,4
AI,2005,3,0,1,1,1,1,2,9
BE,2005,0,0,0,0,1,0,0,1
BL,2005,0,0,0,0,0,1,0,1
FR,2005,5,0,1,0,0,0,0,6
GL,2005,0,0,1,0,0,0,0,1
GR,2005,0,0,0,0,0,1,0,1
LU,2005,1,0,0,0,0,0,1,2
NE,2005,1,0,1,0,0,0,1,3
NW,2005,0,0,1,0,0,0,0,1
OW,2005,1,0,0,0,2,0,0,3
SG,2005,1,2,3,1,0,2,0,9
SH,2005,1,0,0,0,0,0,0,1
SZ,2005,1,1,0,1,0,0,1,4
TG,2005,1,0,0,0,0,0,0,1
TI,2005,0,0,0,1,0,0,0,1
UR,2005,1,0,0,0,0,0,0,1
VD,2005,2,0,1,1,0,1,0,5
VS,2005,0,0,0,0,0,1,0,1
ZG,2005,2,0,2,0,0,0,1,5
ZH,2005,1,0,0,0,0,1,1,3
AG,2006,1,0,0,0,0,0,1,2
AI,2006,0,0,1,0,0,1,0,2
AR,2006,2,0,0,1,0,0,0,3
BE,2006,1,0,2,0,0,0,0,3
BL,2006,1,0,0,0,0,0,1,2
LU,2006,0,0,0,1,0,0,0,1
NE,2006,1,0,0,0,0,0,0,1
OW,2006,4,1,2,2,0,0,0,9
SG,2006,0,1,1,0,0,0,3,5
SZ,2006,1,1,0,0,0,0,0,2
TI,2006,2,0,0,0,0,3,1,6
UR,2006,0,0,0,1,1,0,0,2
VD,2006,1,0,0,0,0,0,0,1
ZG,2006,4,0,0,1,0,0,0,5
ZH,2006,2,0,0,0,0,0,0,2
AG,2007,0,0,1,0,0,0,0,1
AI,2007,1,0,0,0,0,0,2,3
AR,2007,0,1,0,0,0,0,0,1
BE,2007,0,0,2,0,0,0,0,2
BL,2007,0,0,0,0,0,1,0,1
GL,2007,0,0,1,0,0,0,0,1
OW,2007,2,0,0,1,0,0,1,4
SG,2007,2,1,0,1,1,3,0,8
SH,2007,0,0,1,0,0,1,0,2
SZ,2007,0,0,0,2,0,0,0,2
TI,2007,1,1,2,0,0,0,0,4
UR,2007,0,1,0,0,0,0,0,1
VD,2007,4,1,0,0,1,0,0,6
ZG,2007,2,0,0,0,0,0,0,2
ZH,2007,1,0,0,0,0,0,0,1
AG,2008,2,0,0,1,0,0,0,3
AI,2008,1,0,1,0,0,0,1,3
BE,2008,1,1,2,0,0,0,0,4
BL,2008,0,0,0,1,0,1,0,2
FR,2008,0,0,1,0,0,0,0,1
GL,2008,1,0,0,0,0,0,0,1
OW,2008,0,2,2,0,0,0,0,4
SG,2008,2,3,6,1,0,2,0,14
SZ,2008,0,1,1,1,0,0,0,3
TI,2008,1,2,1,0,1,0,1,6
UR,2008,0,0,1,1,0,0,0,2
VD,2008,1,0,0,0,0,0,0,1
ZG,2008,0,0,1,0,0,0,0,1
ZH,2008,0,0,0,0,0,0,1,1
AG,2009,0,0,1,0,0,0,0,1
AI,2009,2,0,0,0,0,0,1,3
BE,2009,1,0,1,0,0,0,0,2
FR,2009,0,0,0,0,1,0,0,1
OW,2009,0,1,0,0,0,0,0,1
SG,2009,0,0,1,1,0,1,0,3
SZ,2009,1,0,0,0,0,0,0,1
TI,2009,0,1,1,0,0,9,0,11
VD,2009,2,0,0,0,0,1,0,3
ZG,2009,3,0,0,2,0,1,0,6
ZH,2009,1,0,0,0,0,0,0,1
AG,2010,4,0,0,0,0,0,0,4
AI,2010,0,0,0,1,0,0,0,1
BE,2010,2,0,0,0,0,0,0,2
BL,2010,0,0,1,0,0,0,1,2
LU,2010,2,0,0,2,0,0,0,4
NW,2010,1,0,0,0,0,0,0,1
OW,2010,1,0,1,0,0,0,0,2
SG,2010,1,0,0,4,0,1,0,6
SH,2010,0,0,0,1,0,0,0,1
SZ,2010,2,0,0,0,0,0,1,3
UR,2010,1,2,0,0,0,0,0,3
VD,2010,2,0,0,1,0,0,0,3
ZG,2010,1,1,0,0,0,1,0,3
ZH,2010,2,0,0,0,0,0,0,2
AG,2011,1,0,0,1,0,0,1,3
AI,2011,1,0,0,0,0,0,0,1
BE,2011,0,0,1,0,0,1,1,3
NW,2011,0,2,0,0,0,0,0,2
OW,2011,0,1,0,0,0,0,0,1
SG,2011,2,1,1,0,0,2,0,6
TI,2011,1,0,0,0,0,1,2,4
UR,2011,1,0,0,0,0,0,0,1
VD,2011,1,0,0,0,0,0,0,1
VS,2011,0,1,0,0,0,0,0,1
ZG,2011,0,0,4,0,1,0,0,5
ZH,2011,1,0,0,0,0,0,0,1
AG,2012,1,0,0,0,0,0,0,1
AI,2012,2,0,2,1,0,0,0,5
OW,2012,1,0,0,1,0,0,1,3
SG,2012,4,0,3,0,0,2,0,9
SZ,2012,0,1,0,0,0,0,0,1
TI,2012,2,0,1,0,0,0,0,3
VD,2012,2,0,0,0,0,0,0,2
VS,2012,0,0,0,1,0,0,0,1
ZG,2012,0,0,0,0,0,2,0,2
BE,2013,1,0,1,0,0,0,0,2
BL,2013,0,0,0,0,0,1,0,1
NW,2013,0,0,0,0,0,1,0,1
SG,2013,0,0,1,3,0,1,0,5
SZ,2013,0,0,0,1,0,0,0,1
TI,2013,0,1,2,0,0,1,0,4
VD,2013,0,0,0,0,0,1,0,1
VS,2013,0,0,0,0,1,0,0,1
ZG,2013,0,0,1,0,0,0,0,1
ZH,2013,1,0,0,0,0,0,0,1
AI,2014,0,0,1,0,0,1,0,2
BE,2014,0,0,1,0,0,0,0,1
BL,2014,0,0,0,0,0,1,0,1
FR,2014,1,0,0,0,0,0,0,1
LU,2014,0,0,0,1,0,0,1,2
NE,2014,0,0,0,0,0,1,0,1
OW,2014,0,0,2,0,0,0,0,2
SG,2014,0,0,4,1,0,6,0,11
SZ,2014,0,0,1,0,0,0,0,1
TI,2014,1,0,0,0,0,1,0,2
VD,2014,0,0,0,1,0,0,0,1
VS,2014,1,0,0,1,0,1,0,3
ZG,2014,0,0,1,0,0,0,0,1
ZH,2014,0,0,0,0,0,1,0,1
AG,2015,0,0,0,0,0,1,0,1
AI,2015,0,0,1,0,0,0,0,1
BE,2015,0,0,1,0,0,0,0,1
NW,2015,0,0,0,1,0,0,0,1
SG,2015,1,0,0,0,0,3,0,4
SH,2015,1,1,0,0,0,0,0,2
TI,2015,1,0,1,0,0,1,0,3
VD,2015,0,1,1,0,0,2,0,4
VS,2015,0,0,0,2,1,0,0,3
ZG,2015,0,0,1,0,0,0,0,1
AG,2016,3,1,0,0,0,0,0,4
AI,2016,0,0,0,0,0,0,2,2
BE,2016,0,1,0,0,0,0,0,1
BL,2016,0,0,0,0,0,1,0,1
LU,2016,7,0,0,0,0,0,0,7
NE,2016,0,0,1,0,0,0,0,1
NW,2016,1,0,0,0,0,0,0,1
SG,2016,0,1,0,3,0,1,0,5
SZ,2016,0,0,0,1,0,0,0,1
TI,2016,0,0,0,0,0,1,0,1
VD,2016,0,2,0,0,0,0,0,2
VS,2016,1,0,0,0,0,0,0,1
ZG,2016,1,0,0,1,0,0,0,2
AI,2017,1,0,0,0,0,0,0,1
BL,2017,1,0,0,1,0,1,0,3
LU,2017,1,0,0,0,0,0,0,1
SG,2017,0,1,0,0,0,2,0,3
UR,2017,0,1,0,0,0,0,0,1
VD,2017,0,0,0,1,0,1,0,2
ZG,2017,0,1,0,0,0,1,0,2
AI,2018,0,0,1,0,0,1,0,2
BL,2018,0,0,0,0,0,1,0,1
LU,2018,3,0,0,0,0,0,0,3
SG,2018,0,1,0,0,0,5,0,6
SH,2018,0,0,0,2,0,0,0,2
TI,2018,0,0,0,0,1,0,0,1
UR,2018,1,1,0,0,0,0,0,2
VD,2018,1,0,0,0,0,0,0,1
VS,2018,1,0,0,0,0,0,0,1
ZG,2018,1,1,0,0,0,3,0,5
AI,2019,1,0,1,0,0,0,2,4
BE,2019,1,0,0,0,0,0,0,1
BL,2019,0,0,0,0,0,1,0,1
LU,2019,4,0,0,0,0,0,0,4
SG,2019,0,0,5,1,0,4,0,10
SZ,2019,0,1,0,0,0,0,0,1
VD,2019,1,0,0,1,1,0,0,3
ZG,2019,0,0,1,0,0,5,0,6
BE,2020,3,0,0,0,0,0,0,3
BL,2020,0,1,0,0,0,1,0,2
FR,2020,0,1,0,0,0,0,0,1
LU,2020,1,0,0,0,0,0,0,1
NW,2020,1,0,0,1,0,0,0,2
SG,2020,0,3,0,0,0,0,1,4
TI,2020,0,0,0,0,0,1,0,1
VD,2020,2,12,5,1,0,0,0,20
ZG,2020,0,4,1,3,0,3,0,11
AG,2021,0,0,0,1,0,0,0,1
AI,2021,2,0,0,1,0,0,0,3
GL,2021,1,0,0,0,0,0,0,1
SG,2021,0,1,0,1,0,6,0,8
TI,2021,0,1,1,0,0,0,0,2
VD,2021,1,1,1,0,0,0,0,3
ZG,2021,0,1,0,0,0,7,0,8
AI,2022,0,0,0,2,0,0,0,2
BL,2022,0,0,0,0,0,1,0,1
GL,2022,0,0,1,0,0,0,0,1
LU,2022,5,0,0,0,0,0,0,5
SG,2022,1,0,0,1,0,2,0,4
SZ,2022,0,1,0,0,0,0,0,1
VD,2022,2,1,0,3,0,0,0,6
ZG,2022,0,0,2,2,0,7,0,11
FR,2023,1,0,0,0,0,0,0,1
LU,2023,2,0,0,0,0,0,0,2
SG,2023,0,0,0,0,0,10,0,10
TI,2023,0,1,0,0,0,0,0,1
VD,2023,0,3,0,0,0,0,0,3
VS,2023,0,0,0,1,0,1,0,2
ZG,2023,2,0,0,2,0,9,0,13
AG,2024,0,0,0,1,0,0,0,1
AI,2024,1,0,0,0,1,0,0,2
BE,2024,1,0,0,0,0,0,0,1
LU,2024,2,0,0,0,0,0,0,2
NW,2024,1,0,0,0,0,0,0,1
SG,2024,0,0,1,0,0,2,0,3
UR,2024,0,0,1,0,0,0,0,1
VD,2024,0,1,0,0,0,0,0,1
VS,2024,0,0,0,0,1,1,0,2
ZG,2024,0,1,1,0,0,8,0,10
AG,2025,0,0,2,0,0,0,0,2
AI,2025,0,0,0,1,0,0,0,1
BL,2025,0,0,0,1,0,0,0,1
SG,2025,0,1,0,0,0,3,0,4
TI,2025,0,0,0,0,0,0,1,1
VD,2025,1,0,0,0,0,1,0,2
VS,2025,2,0,0,0,0,0,0,2
ZG,2025,0,1,0,0,0,9,0,10
AI,2026,0,0,0,0,0,0,1,1
GL,2026,2,0,2,0,0,0,0,4
NW,2026,0,0,0,1,0,0,0,1
SG,2026,0,0,0,0,0,4,0,4
UR,2026,0,0,1,0,0,0,0,1
VS,2026,1,0,0,0,0,0,0,1
ZG,2026,0,0,0,0,0,4,0,4
