# Swiss Law Collection — cantonal acts of type 'Regulation' by canton, year and legal domain
# counting_unit: published_copies — one count per canton whose collection publishes the act; this is the unit the site's year chart uses, so the two agree for any year
# year = enactment year; 'unknown' rows are undated laws
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io
canton,year,etat,sante,educ,infra,eco,fin,autres,total
ZH,1999,1,0,2,0,0,0,0,3
AG,2000,0,0,0,0,0,1,0,1
AR,2000,0,0,0,0,1,0,0,1
BS,2000,0,2,0,0,0,0,0,2
FR,2000,0,1,1,0,1,1,0,4
GE,2000,3,3,4,2,1,2,0,15
GL,2000,0,0,1,0,0,0,0,1
GR,2000,0,0,0,0,1,0,0,1
JU,2000,2,0,2,0,1,0,0,5
LU,2000,0,1,2,0,0,0,0,3
NE,2000,0,5,2,0,0,0,1,8
SO,2000,1,0,0,0,0,0,0,1
SZ,2000,0,0,2,0,0,0,0,2
TI,2000,4,1,3,2,2,0,2,14
UR,2000,1,1,2,2,0,0,0,6
VD,2000,3,2,5,0,1,4,0,15
VS,2000,1,3,1,0,0,1,0,6
ZG,2000,1,0,0,2,0,1,0,4
ZH,2000,0,0,5,0,0,0,0,5
BE,2001,0,0,5,0,0,0,0,5
BS,2001,0,0,1,0,0,0,0,1
FR,2001,4,1,3,1,2,0,0,11
GE,2001,7,8,3,4,1,6,1,30
GL,2001,0,2,2,0,0,0,0,4
GR,2001,0,0,0,0,0,0,1,1
JU,2001,1,0,0,0,0,0,0,1
LU,2001,1,0,4,0,0,0,0,5
NE,2001,1,0,2,0,0,2,4,9
NW,2001,0,0,1,0,0,0,0,1
SZ,2001,1,0,0,0,0,0,0,1
TI,2001,2,0,4,3,1,0,3,13
UR,2001,2,2,2,0,1,1,0,8
VD,2001,4,2,2,1,0,4,1,14
VS,2001,3,3,3,0,0,0,0,9
ZG,2001,1,0,4,0,2,0,0,7
ZH,2001,0,0,3,0,0,0,0,3
AG,2002,0,2,0,0,0,1,0,3
AI,2002,1,0,0,0,0,0,0,1
BL,2002,2,0,2,0,0,0,0,4
BS,2002,1,0,2,0,0,0,0,3
FR,2002,1,0,1,0,1,0,0,3
GE,2002,2,4,3,3,3,2,1,18
GL,2002,0,0,1,0,0,0,0,1
LU,2002,0,2,3,0,0,0,0,5
NE,2002,3,0,27,1,0,0,0,31
OW,2002,1,0,0,0,0,0,0,1
SH,2002,0,0,0,0,0,1,0,1
SO,2002,0,0,1,0,0,0,0,1
SZ,2002,0,0,2,0,0,0,0,2
TI,2002,4,4,3,0,2,0,0,13
UR,2002,4,1,2,0,1,0,2,10
VD,2002,13,3,8,0,1,3,0,28
VS,2002,2,0,10,1,1,0,0,14
ZG,2002,1,0,2,0,0,0,0,3
ZH,2002,0,1,2,0,0,0,0,3
AI,2003,0,0,0,0,0,0,1,1
BE,2003,1,0,0,0,0,0,0,1
BL,2003,0,0,1,0,0,0,0,1
BS,2003,3,0,0,0,0,0,0,3
FR,2003,0,0,3,0,1,0,0,4
GE,2003,3,3,2,4,1,0,3,16
GL,2003,1,0,2,0,0,0,1,4
GR,2003,0,0,1,0,2,0,0,3
JU,2003,0,0,2,0,0,0,1,3
LU,2003,0,1,3,0,0,0,0,4
NE,2003,7,1,5,0,1,1,0,15
OW,2003,0,0,1,0,0,0,0,1
SO,2003,2,1,1,0,0,0,0,4
SZ,2003,0,1,0,0,0,0,0,1
TG,2003,0,6,5,0,0,0,0,11
TI,2003,5,3,1,2,3,0,0,14
UR,2003,2,0,1,1,1,0,1,6
VD,2003,3,5,6,0,3,6,4,27
VS,2003,0,0,2,3,0,0,0,5
ZG,2003,1,0,2,0,0,0,0,3
ZH,2003,2,0,1,0,0,0,0,3
AG,2004,0,0,1,0,0,0,0,1
BE,2004,2,0,0,0,0,0,0,2
BL,2004,1,0,0,0,0,0,0,1
BS,2004,1,0,1,0,0,0,0,2
FR,2004,1,2,3,0,1,0,0,7
GE,2004,6,3,2,1,1,3,2,18
JU,2004,3,0,2,0,0,0,1,6
LU,2004,1,0,1,0,0,0,1,3
NE,2004,2,7,2,1,0,0,3,15
NW,2004,1,0,0,0,0,0,0,1
SZ,2004,0,0,1,0,0,0,0,1
TG,2004,1,0,1,0,0,0,0,2
TI,2004,3,2,1,1,3,1,2,13
UR,2004,0,1,2,0,0,0,1,4
VD,2004,6,8,4,0,3,0,1,22
VS,2004,0,2,2,1,1,1,0,7
ZG,2004,0,1,0,0,0,0,0,1
ZH,2004,1,0,1,0,0,1,0,3
AG,2005,0,0,0,0,0,1,0,1
BE,2005,0,0,10,0,0,0,0,10
BL,2005,0,0,4,0,0,0,0,4
BS,2005,1,0,0,0,0,0,0,1
FR,2005,2,0,1,0,0,0,1,4
GE,2005,7,6,5,0,1,4,1,24
GR,2005,1,0,0,0,1,0,0,2
JU,2005,0,0,2,0,0,0,0,2
LU,2005,0,3,8,0,0,0,1,12
NE,2005,6,2,10,1,1,1,1,22
NW,2005,0,1,1,0,0,0,0,2
SH,2005,1,0,0,0,0,0,0,1
SO,2005,2,0,2,0,0,0,0,4
TG,2005,4,1,0,0,0,0,0,5
TI,2005,0,4,0,4,1,1,1,11
UR,2005,2,2,0,0,1,1,1,7
VD,2005,5,4,2,3,2,6,1,23
VS,2005,3,1,2,0,0,0,0,6
ZG,2005,2,0,0,2,0,0,0,4
ZH,2005,2,1,6,0,0,0,0,9
AI,2006,1,0,0,0,0,0,0,1
BE,2006,0,0,2,0,0,0,0,2
BL,2006,0,0,1,0,0,0,0,1
FR,2006,0,1,2,0,1,0,0,4
GE,2006,3,10,1,2,0,3,1,20
GL,2006,0,1,0,0,0,0,0,1
JU,2006,1,0,0,0,0,0,0,1
LU,2006,0,0,1,0,0,0,0,1
NE,2006,7,2,6,3,3,3,0,24
SG,2006,0,0,1,0,0,0,0,1
SH,2006,2,0,0,0,0,0,0,2
SO,2006,7,0,2,0,0,0,0,9
TG,2006,0,0,1,0,0,0,0,1
TI,2006,0,0,1,1,0,1,1,4
UR,2006,2,0,1,0,0,0,0,3
VD,2006,5,2,6,7,1,0,0,21
VS,2006,1,2,4,2,0,0,0,9
ZG,2006,0,1,1,1,0,0,0,3
ZH,2006,2,0,2,0,0,0,0,4
AG,2007,0,1,0,0,0,2,0,3
AR,2007,2,0,0,0,0,0,0,2
BE,2007,1,0,1,0,1,0,0,3
BL,2007,1,0,3,0,0,0,0,4
BS,2007,1,0,0,1,1,0,0,3
FR,2007,1,0,2,0,2,0,0,5
GE,2007,3,7,1,3,0,0,1,15
JU,2007,1,0,0,0,0,0,0,1
LU,2007,0,2,2,0,0,0,0,4
NE,2007,0,1,5,2,0,0,1,9
NW,2007,1,0,0,0,0,0,0,1
OW,2007,0,2,0,0,0,0,0,2
SG,2007,0,0,2,0,0,0,0,2
SO,2007,0,1,1,0,0,0,0,2
TG,2007,0,0,1,0,0,0,0,1
TI,2007,1,3,0,3,0,0,2,9
UR,2007,1,1,3,3,2,1,0,11
VD,2007,6,1,2,1,0,2,2,14
VS,2007,1,1,2,0,0,0,0,4
ZG,2007,0,0,0,0,2,0,0,2
ZH,2007,0,1,3,0,0,0,0,4
AG,2008,0,0,0,0,0,2,0,2
BE,2008,0,0,1,0,0,0,0,1
FR,2008,2,0,2,0,1,0,0,5
GE,2008,4,3,2,1,0,2,2,14
GL,2008,2,1,0,0,0,0,0,3
LU,2008,0,5,2,0,0,0,0,7
NE,2008,1,1,1,0,0,0,0,3
SG,2008,0,1,4,0,0,0,0,5
SZ,2008,0,0,1,0,0,0,0,1
TI,2008,3,2,1,1,1,0,2,10
UR,2008,0,2,4,0,0,0,0,6
VD,2008,5,2,2,0,2,0,2,13
VS,2008,0,1,1,1,0,1,0,4
ZH,2008,0,0,4,0,0,0,0,4
AG,2009,0,1,7,5,0,0,0,13
BE,2009,1,0,0,0,0,0,0,1
FR,2009,0,2,1,0,1,0,0,4
GE,2009,5,4,2,1,2,4,0,18
GR,2009,0,0,0,0,1,0,0,1
JU,2009,0,0,0,0,1,0,0,1
NE,2009,2,1,3,0,2,0,0,8
NW,2009,0,0,1,0,0,0,0,1
SG,2009,0,0,1,0,0,0,0,1
SO,2009,0,2,0,0,0,0,0,2
TI,2009,3,0,5,1,0,0,0,9
UR,2009,3,0,1,0,3,0,1,8
VD,2009,1,4,1,0,1,1,2,10
VS,2009,0,0,2,0,0,0,0,2
ZG,2009,0,2,0,0,1,0,0,3
ZH,2009,2,1,5,0,0,0,0,8
AI,2010,0,1,0,0,0,0,0,1
AR,2010,0,0,1,0,0,0,0,1
BE,2010,23,0,3,0,1,0,0,27
BL,2010,0,0,1,0,0,0,0,1
BS,2010,0,0,0,1,0,0,0,1
FR,2010,0,1,1,0,1,0,0,3
GE,2010,7,4,2,0,1,6,0,20
LU,2010,1,0,2,0,0,0,0,3
NE,2010,4,1,0,0,0,0,0,5
OW,2010,5,0,0,0,0,1,0,6
SG,2010,0,1,1,0,0,0,0,2
SO,2010,0,0,1,0,0,0,0,1
TG,2010,0,0,1,0,0,0,0,1
TI,2010,2,0,2,1,1,0,3,9
UR,2010,2,2,0,0,0,0,0,4
VD,2010,5,2,1,1,2,0,1,12
VS,2010,3,1,3,0,1,0,0,8
ZG,2010,2,0,1,0,1,0,0,4
ZH,2010,0,2,1,0,0,0,0,3
AG,2011,0,0,0,0,0,0,2,2
BE,2011,1,0,1,0,0,0,1,3
BS,2011,1,0,0,0,0,0,0,1
FR,2011,2,1,4,0,0,0,0,7
GE,2011,3,0,1,0,0,0,5,9
GL,2011,2,0,0,0,0,0,0,2
JU,2011,1,0,0,0,0,0,0,1
LU,2011,0,0,1,0,0,0,0,1
NE,2011,0,1,4,0,0,0,1,6
SG,2011,0,0,1,0,0,0,0,1
SO,2011,0,2,1,0,0,0,0,3
TG,2011,0,0,3,0,0,0,0,3
TI,2011,4,0,1,2,1,0,0,8
UR,2011,2,1,0,3,0,0,0,6
VD,2011,2,1,5,0,0,2,1,11
VS,2011,1,0,3,0,0,0,0,4
ZG,2011,0,1,0,0,0,0,0,1
ZH,2011,1,0,4,0,0,0,0,5
AG,2012,6,0,1,0,0,0,0,7
BE,2012,0,0,1,0,0,0,0,1
FR,2012,0,0,0,1,0,0,0,1
GE,2012,0,8,0,0,0,1,1,10
LU,2012,0,0,3,1,0,0,0,4
NE,2012,2,0,1,0,0,0,1,4
NW,2012,1,0,0,0,0,0,0,1
SG,2012,1,0,3,0,0,0,0,4
SO,2012,0,0,1,0,0,0,0,1
SZ,2012,0,0,1,0,0,0,0,1
TG,2012,0,0,1,0,0,0,0,1
TI,2012,5,1,3,0,2,0,0,11
UR,2012,0,0,1,0,1,0,1,3
VD,2012,0,0,0,0,0,0,1,1
VS,2012,2,1,2,0,1,0,0,6
ZG,2012,0,0,0,1,1,0,0,2
ZH,2012,0,0,1,0,0,0,1,2
AG,2013,1,1,0,0,0,0,1,3
BL,2013,0,0,1,0,0,0,0,1
FR,2013,0,0,0,1,0,0,0,1
GE,2013,6,2,1,2,1,3,0,15
GL,2013,2,0,0,0,0,0,0,2
GR,2013,1,0,0,0,0,1,0,2
LU,2013,0,0,5,0,0,0,0,5
NE,2013,4,3,1,0,0,0,0,8
SG,2013,0,0,2,0,0,0,0,2
SO,2013,0,0,3,0,0,0,0,3
SZ,2013,0,0,1,0,0,0,0,1
TI,2013,0,1,0,1,1,1,1,5
UR,2013,0,0,0,1,0,0,2,3
VD,2013,2,1,1,0,0,0,0,4
VS,2013,0,0,1,0,0,0,0,1
ZG,2013,0,0,1,0,0,0,0,1
ZH,2013,0,0,1,0,0,1,3,5
AG,2014,2,0,0,0,0,0,0,2
BE,2014,2,0,1,0,0,0,0,3
BL,2014,1,0,0,0,0,0,0,1
FR,2014,0,1,0,1,0,0,0,2
GE,2014,11,6,1,0,0,2,3,23
LU,2014,0,0,4,0,0,0,0,4
NE,2014,1,1,1,0,1,0,0,4
SG,2014,0,0,4,0,0,0,0,4
SO,2014,0,0,1,0,0,0,0,1
TI,2014,1,0,6,2,0,0,2,11
UR,2014,0,1,0,1,0,1,0,3
VD,2014,0,0,7,0,0,0,2,9
VS,2014,0,1,0,0,0,0,0,1
ZG,2014,0,0,0,0,1,1,0,2
ZH,2014,0,0,0,0,0,1,0,1
AG,2015,0,0,0,0,0,1,0,1
BE,2015,1,0,2,0,0,0,1,4
FR,2015,0,0,2,0,0,0,0,2
GE,2015,1,1,2,0,1,1,0,6
LU,2015,1,0,1,0,0,0,0,2
NE,2015,1,1,3,1,0,0,0,6
UR,2015,0,0,1,2,0,0,0,3
VD,2015,1,0,2,0,0,1,0,4
VS,2015,1,0,2,0,0,1,0,4
ZG,2015,0,0,0,0,0,0,1,1
ZH,2015,0,0,1,0,0,0,0,1
AG,2016,1,0,1,0,0,0,0,2
BS,2016,6,0,0,0,0,0,0,6
FR,2016,0,0,1,0,0,0,0,1
GE,2016,5,0,9,0,1,0,1,16
GL,2016,1,0,0,0,0,0,0,1
LU,2016,0,0,5,0,0,0,0,5
NE,2016,0,0,3,0,0,0,0,3
TI,2016,0,1,0,1,1,0,1,4
VD,2016,1,1,0,2,1,0,0,5
VS,2016,0,3,2,0,0,0,0,5
ZG,2016,4,0,1,0,0,0,0,5
ZH,2016,1,0,0,0,0,1,0,2
AG,2017,1,1,0,0,0,1,0,3
AI,2017,2,0,0,0,0,0,0,2
BS,2017,4,0,0,0,0,0,0,4
FR,2017,1,0,1,0,0,0,0,2
GE,2017,7,0,3,0,1,2,2,15
JU,2017,0,0,1,0,0,0,0,1
LU,2017,0,0,1,0,0,0,0,1
NE,2017,1,1,1,1,0,0,1,5
SG,2017,0,1,0,0,0,0,0,1
SH,2017,1,0,0,0,0,0,0,1
SO,2017,0,0,3,0,0,0,0,3
TI,2017,8,0,0,2,0,0,0,10
UR,2017,0,1,0,0,0,0,0,1
VD,2017,1,0,1,0,0,0,1,3
VS,2017,1,0,2,1,1,0,0,5
ZG,2017,0,0,2,0,0,0,0,2
ZH,2017,2,1,0,0,0,0,0,3
BE,2018,0,0,1,0,0,0,0,1
BL,2018,7,0,0,0,0,0,0,7
BS,2018,2,0,0,0,0,0,0,2
FR,2018,1,1,0,0,0,0,0,2
GE,2018,4,0,1,1,1,3,0,10
LU,2018,0,4,1,0,0,0,0,5
NE,2018,1,0,0,2,0,0,0,3
NW,2018,6,0,0,0,0,0,0,6
SZ,2018,0,0,1,0,0,0,0,1
TI,2018,1,1,0,0,0,1,0,3
UR,2018,0,1,0,1,0,0,0,2
VD,2018,3,1,2,1,2,1,1,11
VS,2018,0,0,2,0,0,0,0,2
ZG,2018,0,0,1,0,0,0,0,1
ZH,2018,0,0,1,0,0,0,0,1
BL,2019,3,0,0,0,0,0,0,3
BS,2019,1,0,0,0,0,0,0,1
FR,2019,1,0,2,2,0,0,0,5
GE,2019,3,1,0,0,0,0,0,4
LU,2019,0,3,1,0,0,0,0,4
NE,2019,1,1,1,0,0,0,0,3
SG,2019,0,0,1,0,0,0,0,1
TI,2019,0,0,0,0,2,0,1,3
UR,2019,4,2,0,0,0,0,0,6
VD,2019,0,0,1,2,1,0,0,4
VS,2019,2,0,2,2,0,0,0,6
ZG,2019,0,0,1,0,0,0,0,1
ZH,2019,1,0,0,0,0,0,0,1
BL,2020,0,0,0,1,0,0,0,1
BS,2020,1,0,0,0,0,0,0,1
FR,2020,0,1,2,0,0,0,0,3
GE,2020,1,6,3,0,1,1,0,12
LU,2020,0,0,2,0,0,0,0,2
NE,2020,0,0,0,1,0,0,0,1
OW,2020,0,1,0,0,0,0,0,1
TI,2020,1,1,0,0,0,1,0,3
UR,2020,2,3,1,1,0,1,0,8
VD,2020,2,1,0,0,0,0,0,3
VS,2020,2,0,3,0,0,0,0,5
ZG,2020,0,4,1,0,0,0,0,5
ZH,2020,2,1,0,0,0,0,0,3
AG,2021,0,0,0,0,0,1,0,1
AI,2021,0,1,0,0,0,0,1,2
BL,2021,1,0,1,0,0,0,0,2
BS,2021,1,0,1,0,1,0,0,3
FR,2021,1,0,0,0,0,0,0,1
GE,2021,0,5,2,1,1,1,1,11
JU,2021,0,0,0,0,2,0,0,2
LU,2021,0,0,7,0,0,0,0,7
NE,2021,1,0,1,0,1,0,0,3
TI,2021,2,1,0,0,0,0,1,4
UR,2021,1,0,0,0,1,1,0,3
VD,2021,1,0,2,0,2,1,0,6
VS,2021,1,0,1,1,0,0,0,3
ZG,2021,0,0,0,0,1,0,0,1
ZH,2021,4,0,0,0,0,0,0,4
BE,2022,2,0,0,0,0,0,0,2
BL,2022,1,0,1,0,0,1,0,3
BS,2022,0,0,0,0,1,0,0,1
FR,2022,0,1,1,0,0,0,0,2
GE,2022,1,3,1,0,0,0,0,5
GL,2022,2,0,0,0,0,0,1,3
JU,2022,1,0,0,0,0,0,0,1
LU,2022,0,1,3,0,0,0,0,4
NE,2022,0,0,0,1,1,0,0,2
TI,2022,0,1,1,0,0,0,0,2
UR,2022,2,1,0,0,0,0,1,4
VD,2022,0,0,4,0,0,0,1,5
VS,2022,0,0,0,1,0,0,1,2
ZG,2022,1,0,0,0,0,0,0,1
AG,2023,0,0,1,0,0,0,0,1
BS,2023,0,1,0,1,0,0,0,2
GE,2023,1,2,0,0,1,0,1,5
LU,2023,0,1,9,0,0,0,0,10
NE,2023,0,0,1,0,1,0,0,2
OW,2023,0,0,0,0,0,0,1,1
SG,2023,0,0,1,0,0,0,0,1
TI,2023,3,2,0,2,1,0,0,8
UR,2023,0,0,1,0,0,0,0,1
VD,2023,5,0,1,0,0,0,0,6
VS,2023,0,0,1,0,0,1,0,2
ZG,2023,1,0,0,1,0,0,0,2
ZH,2023,0,0,1,0,2,0,0,3
BE,2024,1,0,0,0,0,0,0,1
BS,2024,1,0,0,0,0,0,0,1
GE,2024,1,1,0,2,0,2,1,7
GL,2024,0,0,0,0,0,1,0,1
GR,2024,2,0,0,0,0,0,0,2
LU,2024,0,0,9,0,0,0,0,9
NE,2024,0,0,1,0,0,0,0,1
SG,2024,0,0,2,0,0,0,0,2
TI,2024,2,0,1,0,0,1,0,4
UR,2024,0,1,0,3,0,0,1,5
VD,2024,2,0,0,0,1,0,0,3
VS,2024,1,0,2,0,1,0,0,4
ZG,2024,0,1,0,0,0,0,0,1
BS,2025,1,1,0,0,0,0,0,2
FR,2025,0,1,0,0,0,0,0,1
GE,2025,1,3,0,0,1,1,2,8
GR,2025,11,0,0,0,0,0,0,11
LU,2025,0,0,4,0,0,0,0,4
NE,2025,1,1,0,0,0,0,0,2
SO,2025,2,0,0,0,0,0,1,3
SZ,2025,0,0,1,0,0,0,0,1
TG,2025,0,0,1,0,0,0,0,1
TI,2025,2,0,0,1,0,0,0,3
UR,2025,0,1,0,2,0,0,1,4
VD,2025,2,1,0,0,0,0,0,3
VS,2025,1,0,0,1,0,0,0,2
ZG,2025,0,0,1,0,0,0,0,1
FR,2026,0,1,0,0,0,0,0,1
GE,2026,1,0,2,1,0,0,0,4
GL,2026,0,0,4,0,0,0,0,4
JU,2026,0,0,1,0,0,0,1,2
LU,2026,0,0,1,0,0,0,0,1
SZ,2026,1,0,0,0,0,0,0,1
TG,2026,0,0,0,0,0,0,1,1
TI,2026,1,2,0,1,0,0,0,4
UR,2026,0,0,4,0,0,0,0,4
VD,2026,0,1,0,1,0,0,0,2
VS,2026,1,0,0,0,0,0,0,1
