# Swiss Law Collection — intercantonal agreement memberships, computed: one occurrence per SIGNING canton per agreement (signed by 10 cantons -> 10 occurrences)
# signatories per agreement = cantons publishing the text in their collections + cantons named in any language version's title; no scaling, no external baseline
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io
canton,year,etat,sante,educ,infra,eco,fin,autres,total
AI,2000,0,0,1,0,0,0,0,1
AR,2000,0,0,2,0,0,0,0,2
BE,2000,0,1,4,0,0,0,0,5
BL,2000,0,3,4,1,1,0,0,9
BS,2000,1,2,2,1,1,0,1,8
FR,2000,0,0,1,0,0,0,0,1
GE,2000,1,0,0,0,0,1,0,2
GL,2000,0,0,3,2,0,0,0,5
GR,2000,0,0,1,0,0,0,0,1
JU,2000,0,0,2,0,0,0,0,2
LU,2000,0,1,3,0,0,0,0,4
NE,2000,1,0,1,0,0,0,0,2
NW,2000,1,0,3,0,0,0,0,4
OW,2000,1,0,2,0,0,0,0,3
SG,2000,0,0,4,3,0,0,0,7
SH,2000,0,0,1,0,0,0,0,1
SO,2000,0,2,4,0,0,0,0,6
SZ,2000,0,0,4,2,0,0,0,6
TG,2000,0,0,2,0,0,0,0,2
UR,2000,1,0,1,0,0,0,0,2
VD,2000,0,0,1,0,0,0,0,1
VS,2000,0,0,1,0,0,0,0,1
ZG,2000,0,1,3,0,0,0,1,5
ZH,2000,0,0,6,2,0,0,0,8
AG,2001,0,0,1,0,0,0,0,1
AI,2001,0,0,3,0,0,0,0,3
AR,2001,0,0,2,0,0,0,0,2
BE,2001,0,0,3,0,0,0,0,3
BL,2001,0,1,2,2,0,0,0,5
BS,2001,0,1,0,2,0,0,0,3
FR,2001,2,0,1,0,0,0,0,3
GE,2001,4,0,2,0,0,0,0,6
GL,2001,0,0,5,0,0,0,0,5
GR,2001,0,0,5,0,0,0,0,5
JU,2001,2,0,3,0,0,0,0,5
LU,2001,0,0,3,1,0,0,0,4
NE,2001,2,0,6,0,0,0,0,8
NW,2001,0,1,0,2,1,0,0,4
OW,2001,0,1,0,0,0,0,0,1
SG,2001,1,0,5,1,0,0,0,7
SH,2001,1,1,5,1,0,0,0,8
SO,2001,1,0,2,0,0,0,0,3
SZ,2001,0,0,5,0,0,0,0,5
TG,2001,0,0,6,0,0,0,0,6
VD,2001,3,0,3,0,0,0,0,6
VS,2001,2,0,1,0,0,0,0,3
ZG,2001,0,0,4,2,0,0,0,6
ZH,2001,0,1,6,2,0,0,0,9
AG,2002,0,0,1,0,0,0,0,1
AI,2002,0,0,0,0,1,0,1,2
AR,2002,0,0,0,0,1,0,1,2
BE,2002,0,1,2,0,1,0,0,4
BL,2002,1,0,5,0,0,0,0,6
BS,2002,0,0,4,1,0,0,0,5
FR,2002,0,0,3,0,0,0,0,3
GE,2002,0,0,4,0,0,0,0,4
GL,2002,0,0,0,1,1,0,1,3
GR,2002,0,1,0,0,1,0,1,3
JU,2002,0,0,2,0,0,0,0,2
LU,2002,0,1,3,0,0,1,0,5
NE,2002,1,1,2,0,0,1,0,5
NW,2002,0,4,4,1,1,0,0,10
OW,2002,0,0,2,1,0,0,0,3
SG,2002,0,1,0,1,1,0,1,4
SH,2002,0,2,0,0,1,0,1,4
SO,2002,1,0,2,0,0,0,0,3
SZ,2002,0,1,2,1,1,0,0,5
TG,2002,1,0,0,0,1,0,1,3
TI,2002,0,0,0,0,0,0,1,1
UR,2002,0,0,3,0,0,0,0,3
VD,2002,0,1,3,0,0,0,0,4
VS,2002,0,0,2,0,0,0,0,2
ZG,2002,1,3,3,0,2,0,0,9
ZH,2002,1,0,2,1,1,0,1,6
AG,2003,3,2,3,0,0,0,0,8
AI,2003,0,0,2,0,0,0,0,2
AR,2003,0,0,2,0,0,0,0,2
BE,2003,3,2,2,0,0,0,0,7
BL,2003,3,2,3,0,2,0,0,10
BS,2003,3,2,2,0,2,0,0,9
FR,2003,0,0,2,0,0,0,1,3
GE,2003,0,0,1,0,0,0,4,5
GL,2003,0,0,0,5,0,0,0,5
JU,2003,0,0,0,0,1,0,1,2
LU,2003,3,3,6,2,0,0,0,14
NE,2003,0,0,1,0,0,0,2,3
NW,2003,3,1,1,2,0,0,0,7
OW,2003,3,1,0,2,0,0,0,6
SG,2003,0,0,5,3,0,0,0,8
SH,2003,0,0,1,0,0,0,0,1
SO,2003,3,3,1,0,0,0,0,7
SZ,2003,4,1,4,3,0,0,0,12
TG,2003,0,0,2,0,0,0,0,2
TI,2003,0,0,1,0,0,0,2,3
UR,2003,3,1,0,2,0,0,0,6
VD,2003,0,0,1,0,0,2,1,4
VS,2003,0,0,0,0,0,0,1,1
ZG,2003,5,1,8,3,0,0,0,17
ZH,2003,0,0,5,2,0,0,0,7
AG,2004,1,0,1,0,0,0,1,3
BE,2004,1,0,0,0,1,0,0,2
BL,2004,1,2,2,0,0,0,0,5
BS,2004,1,2,2,0,0,0,0,5
GE,2004,1,0,0,0,0,0,0,1
GL,2004,0,0,0,0,0,1,0,1
JU,2004,1,0,0,0,0,0,0,1
LU,2004,1,0,3,0,0,0,2,6
NE,2004,0,0,0,0,0,1,0,1
NW,2004,1,0,4,0,0,0,2,7
OW,2004,1,0,2,0,0,0,2,5
SG,2004,2,0,2,0,0,1,0,5
SO,2004,1,0,1,0,0,0,0,2
SZ,2004,1,0,3,0,0,1,2,7
UR,2004,1,0,2,0,0,0,2,5
ZG,2004,1,1,5,0,0,0,2,9
ZH,2004,1,0,0,0,0,1,1,3
AG,2005,1,0,0,0,0,0,0,1
AI,2005,3,0,0,0,0,0,2,5
AR,2005,2,0,0,0,0,1,2,5
BE,2005,2,0,1,1,1,0,0,5
BL,2005,1,1,0,1,0,0,1,4
BS,2005,2,1,0,0,0,0,1,4
FR,2005,2,0,2,0,1,0,1,6
GE,2005,1,0,1,0,1,1,1,5
GL,2005,1,0,0,2,0,0,2,5
GR,2005,3,0,0,0,1,0,2,6
JU,2005,1,0,0,0,0,0,1,2
LU,2005,1,0,2,1,0,0,3,7
NE,2005,1,0,1,1,0,0,1,4
NW,2005,1,0,2,2,0,0,2,7
SG,2005,3,0,2,1,1,0,2,9
SH,2005,3,0,0,0,0,0,1,4
SO,2005,1,0,0,1,0,0,0,2
SZ,2005,1,2,2,0,0,0,1,6
TG,2005,3,0,0,1,1,0,2,7
TI,2005,1,0,0,0,0,1,1,3
UR,2005,1,0,0,0,0,0,0,1
VD,2005,1,0,1,0,2,2,2,8
VS,2005,2,0,0,0,1,0,1,4
ZG,2005,3,1,2,1,2,0,2,11
ZH,2005,2,0,2,1,0,0,0,5
AG,2006,2,2,0,0,0,0,0,4
AI,2006,0,0,1,0,0,0,0,1
AR,2006,0,0,2,0,0,0,0,2
BE,2006,2,0,2,0,0,0,0,4
BL,2006,0,1,3,1,0,0,0,5
BS,2006,1,2,2,1,0,0,0,6
FR,2006,0,0,1,0,0,0,2,3
GE,2006,0,0,0,0,1,0,0,1
GL,2006,0,0,1,0,0,0,0,1
GR,2006,0,0,1,0,0,0,0,1
JU,2006,0,0,1,0,0,0,0,1
LU,2006,0,0,1,1,1,0,0,3
NE,2006,0,0,0,0,1,0,0,1
NW,2006,0,0,1,0,0,0,0,1
OW,2006,0,0,2,0,0,0,0,2
SG,2006,2,2,2,0,0,0,0,6
SH,2006,1,0,1,0,0,0,1,3
SO,2006,0,0,1,0,0,0,0,1
SZ,2006,0,0,0,1,1,0,0,2
TG,2006,0,0,1,0,0,0,0,1
TI,2006,2,0,3,0,0,0,0,5
VD,2006,0,0,2,0,0,0,0,2
VS,2006,1,0,1,0,0,0,0,2
ZG,2006,0,1,0,0,1,0,0,2
ZH,2006,2,2,2,0,0,0,1,7
AG,2007,2,0,1,0,0,0,0,3
AI,2007,0,0,1,0,0,0,1,2
AR,2007,0,0,2,0,0,0,1,3
BE,2007,0,0,4,0,0,0,0,4
BL,2007,0,0,3,1,0,0,0,4
BS,2007,0,0,3,0,0,0,0,3
FR,2007,0,0,3,0,0,0,0,3
GE,2007,0,0,3,0,0,0,1,4
GL,2007,0,0,4,0,0,0,2,6
GR,2007,0,0,3,0,0,0,1,4
JU,2007,0,0,1,0,0,0,0,1
LU,2007,0,0,0,0,0,0,1,1
NE,2007,1,0,2,0,0,0,0,3
NW,2007,0,2,0,0,0,0,0,2
SG,2007,0,0,3,0,0,0,2,5
SH,2007,0,0,1,0,0,0,1,2
SO,2007,0,0,2,0,0,0,0,2
SZ,2007,0,0,2,0,0,0,0,2
TG,2007,0,0,1,0,0,0,2,3
TI,2007,0,0,3,0,0,0,2,5
VD,2007,1,0,2,0,0,0,0,3
VS,2007,0,0,3,0,0,0,0,3
ZG,2007,0,0,4,0,0,0,0,4
ZH,2007,3,1,2,0,0,0,1,7
AG,2008,0,1,0,0,0,0,0,1
AR,2008,0,1,0,0,0,0,0,1
BE,2008,1,1,2,0,0,0,0,4
BL,2008,1,0,0,0,0,0,0,1
BS,2008,1,2,0,0,0,0,0,3
FR,2008,0,1,0,0,0,0,0,1
GE,2008,1,1,0,0,0,0,0,2
GL,2008,1,0,0,0,0,0,0,1
GR,2008,0,1,0,0,0,0,0,1
JU,2008,0,0,2,0,0,0,0,2
LU,2008,0,1,0,0,1,0,0,2
NE,2008,0,0,1,0,0,0,0,1
SG,2008,1,0,0,0,0,0,0,1
SZ,2008,0,1,0,0,0,0,0,1
TG,2008,1,0,0,0,0,0,0,1
TI,2008,0,1,0,0,0,0,0,1
VD,2008,1,4,0,0,0,0,0,5
VS,2008,1,3,0,0,0,0,1,5
ZG,2008,0,1,0,0,0,0,0,1
ZH,2008,1,2,3,0,0,0,0,6
AG,2009,1,0,1,0,0,0,0,2
AI,2009,1,0,1,0,0,0,0,2
AR,2009,1,0,2,0,0,0,0,3
BE,2009,2,1,0,0,0,0,0,3
BL,2009,2,0,2,0,0,0,0,4
BS,2009,1,0,1,0,0,0,0,2
FR,2009,2,0,1,0,0,0,0,3
GE,2009,1,0,1,0,0,0,0,2
GL,2009,1,0,0,0,0,0,0,1
GR,2009,0,0,1,0,0,0,0,1
LU,2009,4,0,1,3,0,0,0,8
NW,2009,2,1,0,0,0,0,0,3
OW,2009,3,0,0,0,0,0,0,3
SG,2009,1,0,1,0,0,0,0,2
SO,2009,1,0,1,0,0,0,0,2
SZ,2009,3,0,0,0,0,0,0,3
TG,2009,1,1,1,0,0,0,0,3
TI,2009,1,0,0,0,0,0,0,1
UR,2009,2,0,0,0,0,0,0,2
VD,2009,0,0,1,0,0,0,0,1
VS,2009,1,0,0,0,0,0,0,1
ZG,2009,6,0,1,3,0,0,0,10
ZH,2009,2,1,1,3,0,0,0,7
AG,2010,1,0,1,0,0,0,0,2
AI,2010,1,0,0,0,0,0,2,3
AR,2010,0,0,1,0,0,0,0,1
BE,2010,0,0,2,0,0,0,0,2
BL,2010,1,0,2,0,0,0,0,3
BS,2010,1,0,1,0,0,0,0,2
FR,2010,0,1,1,0,0,0,0,2
GE,2010,0,0,0,0,0,0,1,1
GL,2010,0,0,1,0,0,0,0,1
LU,2010,3,0,0,0,0,0,0,3
NE,2010,0,1,0,0,0,0,0,1
NW,2010,3,0,0,0,0,0,0,3
OW,2010,2,0,0,0,0,0,0,2
SG,2010,0,0,2,0,0,0,0,2
SO,2010,1,0,0,0,0,0,0,1
SZ,2010,2,0,0,0,0,0,0,2
TG,2010,0,0,1,0,0,0,0,1
TI,2010,0,0,0,0,0,0,2,2
UR,2010,2,0,0,0,0,0,0,2
VD,2010,0,1,0,0,0,0,0,1
VS,2010,0,0,2,0,0,0,0,2
ZG,2010,2,0,1,0,0,0,0,3
ZH,2010,1,0,0,0,0,0,0,1
BE,2011,0,0,2,0,0,0,1,3
BL,2011,2,0,0,0,1,0,1,4
BS,2011,1,0,0,0,1,0,2,4
FR,2011,0,0,2,0,0,0,1,3
GE,2011,0,0,2,0,0,0,0,2
GR,2011,0,0,1,0,0,0,0,1
JU,2011,0,1,2,0,0,0,0,3
LU,2011,0,0,2,0,0,0,0,2
NE,2011,0,1,2,0,0,0,0,3
NW,2011,0,0,4,0,0,0,0,4
OW,2011,0,0,3,0,0,0,0,3
SG,2011,0,0,1,1,0,0,0,2
SZ,2011,0,0,3,0,0,0,0,3
UR,2011,0,0,3,0,0,0,0,3
VD,2011,0,1,2,0,0,0,1,4
VS,2011,0,1,2,0,0,0,0,3
ZG,2011,0,0,3,0,0,0,1,4
ZH,2011,0,0,1,0,0,0,0,1
AG,2012,0,1,0,0,0,0,0,1
AI,2012,1,0,0,0,0,0,0,1
AR,2012,0,0,0,2,0,0,0,2
BE,2012,0,0,1,0,0,0,0,1
BL,2012,0,0,1,0,0,0,0,1
BS,2012,0,0,1,0,0,0,0,1
GL,2012,0,0,0,2,0,0,0,2
LU,2012,0,0,5,1,0,0,0,6
NW,2012,0,0,2,0,0,0,0,2
OW,2012,0,0,2,0,0,0,0,2
SG,2012,1,0,0,2,0,0,0,3
SO,2012,0,0,1,0,0,0,0,1
SZ,2012,0,0,0,1,0,0,0,1
VD,2012,0,0,1,0,0,0,0,1
ZG,2012,0,0,2,0,0,0,0,2
ZH,2012,0,0,1,2,0,0,0,3
AG,2013,0,0,1,2,1,0,0,4
BE,2013,0,0,2,0,2,0,0,4
BL,2013,0,0,1,0,2,0,0,3
BS,2013,0,0,1,0,1,0,0,2
FR,2013,0,1,1,0,0,0,1,3
GE,2013,0,0,2,0,0,0,1,3
GL,2013,0,0,1,0,0,0,0,1
GR,2013,0,0,1,0,0,0,0,1
JU,2013,0,0,1,0,0,0,0,1
LU,2013,1,1,0,0,0,0,0,2
NE,2013,0,0,1,0,0,0,1,2
NW,2013,2,1,0,0,0,0,0,3
OW,2013,1,1,0,0,0,0,0,2
SG,2013,0,0,1,0,0,0,0,1
SO,2013,0,0,1,0,0,0,0,1
SZ,2013,1,1,0,0,0,0,0,2
TG,2013,2,0,1,0,0,0,0,3
TI,2013,0,1,0,0,0,0,1,2
UR,2013,1,1,0,0,0,0,0,2
VD,2013,0,1,1,0,0,0,0,2
VS,2013,0,0,2,0,0,0,2,4
ZG,2013,1,1,3,0,0,0,0,5
ZH,2013,2,0,1,2,0,0,0,5
AG,2014,1,1,1,0,1,0,0,4
BE,2014,0,1,1,0,0,0,0,2
BL,2014,0,0,1,2,0,0,0,3
BS,2014,0,1,1,2,0,0,0,4
FR,2014,0,1,0,0,0,0,0,1
GE,2014,0,1,0,0,0,0,1,2
GL,2014,0,1,0,0,0,0,0,1
LU,2014,1,1,1,0,0,0,0,3
NE,2014,1,0,0,1,0,0,0,2
SG,2014,0,0,1,0,0,0,0,1
SO,2014,0,0,1,0,0,0,0,1
SZ,2014,0,1,0,0,0,0,0,1
TG,2014,0,1,0,0,0,0,0,1
VS,2014,0,1,1,0,0,0,0,2
ZG,2014,1,1,1,0,0,0,0,3
ZH,2014,0,0,1,0,0,0,0,1
AG,2015,0,1,0,1,0,0,0,2
BE,2015,0,0,1,0,0,0,0,1
BL,2015,0,0,1,0,1,0,1,3
BS,2015,0,0,1,0,0,0,0,1
FR,2015,0,1,0,0,0,0,0,1
JU,2015,0,0,1,0,1,0,0,2
NE,2015,0,0,1,0,0,0,0,1
NW,2015,0,0,1,0,0,0,0,1
SG,2015,1,1,0,0,0,0,0,2
SH,2015,0,0,1,0,0,0,0,1
SO,2015,0,1,0,0,0,0,0,1
SZ,2015,0,0,1,0,0,0,0,1
ZG,2015,0,1,0,1,0,0,1,3
ZH,2015,0,0,1,0,0,0,0,1
AI,2016,0,2,0,0,0,0,0,2
AR,2016,0,2,0,0,0,0,0,2
BL,2016,0,2,2,0,0,0,0,4
BS,2016,0,2,0,0,0,0,0,2
SG,2016,0,2,0,0,0,0,0,2
SO,2016,0,0,2,0,0,0,0,2
TG,2016,0,2,0,0,0,0,0,2
ZG,2016,0,1,0,0,0,0,0,1
ZH,2016,0,1,0,0,0,0,0,1
AG,2017,0,0,0,0,0,0,1,1
BL,2017,0,0,1,0,0,0,0,1
FR,2017,0,0,0,0,1,0,0,1
GE,2017,0,0,0,0,1,0,3,4
JU,2017,0,0,1,0,1,0,0,2
NE,2017,0,0,0,0,1,0,0,1
SO,2017,0,0,0,0,0,0,1,1
VD,2017,0,0,0,0,1,0,1,2
VS,2017,1,2,0,0,1,0,0,4
ZG,2017,0,0,1,0,0,0,0,1
AG,2018,0,0,0,1,0,0,0,1
AR,2018,0,0,0,0,1,0,0,1
BL,2018,0,1,0,0,1,0,0,2
BS,2018,0,1,0,0,1,0,0,2
FR,2018,0,0,0,2,0,0,0,2
GE,2018,0,0,0,2,0,0,0,2
GL,2018,0,1,0,0,1,0,0,2
NE,2018,0,0,0,0,0,0,2,2
NW,2018,1,0,0,0,0,0,0,1
SG,2018,0,0,0,0,2,0,0,2
TG,2018,0,1,0,0,1,0,0,2
VD,2018,0,1,0,3,0,0,0,4
VS,2018,0,0,0,0,2,0,0,2
ZG,2018,0,0,0,0,1,0,0,1
ZH,2018,0,2,0,0,1,0,0,3
AG,2019,2,0,1,0,0,0,0,3
AI,2019,2,0,2,0,0,0,0,4
AR,2019,2,0,2,0,0,0,0,4
BE,2019,4,0,0,0,0,0,0,4
BL,2019,2,0,0,1,0,0,0,3
BS,2019,2,0,0,1,0,0,0,3
FR,2019,3,0,0,0,1,0,0,4
GE,2019,0,0,0,0,2,0,0,2
GL,2019,1,0,2,0,0,0,0,3
GR,2019,1,0,1,0,1,0,0,3
JU,2019,1,0,0,0,1,0,0,2
LU,2019,1,0,0,0,0,0,0,1
NE,2019,1,0,0,0,2,0,0,3
NW,2019,1,0,0,0,0,0,0,1
OW,2019,1,0,0,0,0,0,0,1
SG,2019,2,0,3,0,0,0,1,6
SH,2019,1,0,1,0,0,0,0,2
SO,2019,2,0,1,0,0,0,0,3
SZ,2019,1,1,2,0,0,0,0,4
TG,2019,1,1,2,0,0,0,0,4
TI,2019,1,0,0,0,0,0,0,1
UR,2019,1,0,0,0,0,0,0,1
VD,2019,1,0,0,1,2,0,0,4
VS,2019,1,0,0,0,1,0,0,2
ZG,2019,1,0,0,1,0,0,0,2
ZH,2019,1,1,0,0,0,0,0,2
AG,2020,1,0,0,0,0,0,0,1
BL,2020,1,0,0,0,0,0,0,1
BS,2020,1,0,0,0,0,0,0,1
FR,2020,0,0,0,0,0,0,1,1
GL,2020,0,1,0,0,0,0,0,1
NW,2020,0,0,0,0,0,0,1,1
OW,2020,0,0,0,0,0,0,1,1
SG,2020,0,1,0,0,0,0,0,1
UR,2020,0,0,0,0,0,0,1,1
ZH,2020,1,1,0,0,0,0,0,2
AG,2021,1,0,0,1,0,0,0,2
BE,2021,1,0,0,0,0,0,0,1
BS,2021,0,0,0,0,0,0,1,1
FR,2021,1,0,0,0,0,0,0,1
LU,2021,0,0,0,1,0,0,0,1
SG,2021,0,0,2,0,0,0,0,2
VD,2021,0,0,1,0,0,0,0,1
ZG,2021,1,0,0,0,0,0,1,2
AG,2022,1,0,0,0,0,0,0,1
BE,2022,0,0,2,0,0,0,0,2
BL,2022,1,0,0,0,0,0,0,1
BS,2022,1,0,0,0,0,0,0,1
FR,2022,0,0,1,0,0,0,1,2
JU,2022,0,0,1,0,0,0,0,1
NE,2022,0,0,1,0,0,0,0,1
SH,2022,0,0,0,1,1,0,0,2
SO,2022,0,0,1,0,0,0,0,1
SZ,2022,0,0,0,1,0,0,0,1
TG,2022,0,0,1,0,0,0,0,1
VD,2022,0,0,1,1,0,0,0,2
ZG,2022,0,0,0,1,0,0,0,1
ZH,2022,0,0,0,0,1,0,0,1
AG,2023,1,0,1,0,0,0,0,2
AR,2023,1,0,0,0,0,0,0,1
BE,2023,2,0,0,1,0,0,0,3
BL,2023,1,0,0,0,0,0,0,1
BS,2023,1,0,1,0,0,0,0,2
FR,2023,0,1,0,0,0,0,0,1
GE,2023,1,1,0,0,0,0,1,3
GL,2023,1,0,0,1,0,0,0,2
GR,2023,1,0,0,0,0,0,0,1
JU,2023,2,1,0,0,0,0,0,3
LU,2023,1,0,1,0,0,0,0,2
NE,2023,1,0,0,0,0,0,0,1
SG,2023,1,0,0,0,0,0,0,1
SH,2023,1,0,0,0,0,0,0,1
SZ,2023,1,0,0,1,0,0,0,2
TG,2023,1,0,0,0,0,0,0,1
TI,2023,1,0,0,0,0,0,0,1
UR,2023,1,0,0,0,0,0,0,1
VD,2023,0,2,0,0,0,0,0,2
VS,2023,1,1,0,0,0,0,0,2
ZG,2023,1,0,2,1,0,0,0,4
ZH,2023,1,0,0,1,0,0,0,2
AI,2024,0,0,0,1,0,0,0,1
AR,2024,0,0,0,1,0,0,1,2
BE,2024,4,0,0,0,0,0,0,4
GL,2024,0,0,0,1,0,0,1,2
GR,2024,0,0,0,1,0,0,1,2
JU,2024,5,0,0,0,0,0,0,5
SG,2024,0,0,0,1,0,0,1,2
SH,2024,0,0,0,1,1,0,1,3
TG,2024,0,0,0,2,0,0,1,3
TI,2024,0,0,0,0,0,0,1,1
VD,2024,1,0,0,0,0,0,0,1
ZG,2024,1,0,0,0,0,0,0,1
ZH,2024,0,0,1,1,1,0,1,4
AG,2025,1,0,0,0,0,0,0,1
AI,2025,0,1,0,0,0,0,1,2
AR,2025,0,1,0,0,0,0,1,2
BE,2025,29,0,0,0,1,0,0,30
BL,2025,1,0,0,0,0,0,0,1
FR,2025,1,0,1,0,0,0,0,2
GL,2025,0,1,0,0,0,0,1,2
GR,2025,0,1,0,0,0,0,1,2
JU,2025,30,0,0,0,1,0,0,31
NE,2025,1,0,0,0,0,0,0,1
SG,2025,0,1,0,0,0,0,1,2
SH,2025,0,1,0,0,0,0,1,2
TG,2025,0,1,0,0,0,0,1,2
TI,2025,0,1,0,0,0,0,1,2
ZG,2025,4,0,0,0,0,0,0,4
ZH,2025,1,1,0,0,0,0,1,3
