sr_number,title,abbreviation,language,version_date,category,fedlex_uri,source,file_path
412.171.1,Bundesbeschluss vom 23. Juni 1989 über Massnahmen zur Verbesserung der Ausbildung,,de,1989-10-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.171.1,https://fedlex.data.admin.ch,ch/412/de/412.171.1.md
412.191.01,Bundesgesetz vom 13. März 1964 über die landwirtschaftlichen Techniken,,de,1974-05-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.191.01,https://fedlex.data.admin.ch,ch/412/de/412.191.01.md
412.191.02,Konkordat vom 30. Juni 1964 betreffend die Schweizerische Ingenieurschule,,de,1993-03-16,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.191.02,https://fedlex.data.admin.ch,ch/412/de/412.191.02.md
412.191.03,Verordnung vom 22. Dezember 1993 über die nachträgliche Verleihung des Titels,,de,1994-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.191.03,https://fedlex.data.admin.ch,ch/412/de/412.191.03.md
412.191.04,Konkordat vom 5. Februar 1999 betreffend Hochschule und Berufsbildungszentrum,,de,2002-12-24,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.191.04,https://fedlex.data.admin.ch,ch/412/de/412.191.04.md
412.191.05,Bundesbeschluss vom 5. Oktober 1979 über einen ausserordentlichen Beitrag an,,de,1980-03-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.191.05,https://fedlex.data.admin.ch,ch/412/de/412.191.05.md
412.191.07,Verordnung vom 3. März 1994 über die Verleihung des Titels «Önologe/Önologin»,,de,1994-03-03,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.191.07,https://fedlex.data.admin.ch,ch/412/de/412.191.07.md
412.191.2,Verordnung vom 4. Januar 1980 über die Führung des Titels «Ingenieur HTL» in,,de,1982-11-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.191.2,https://fedlex.data.admin.ch,ch/412/de/412.191.2.md
412.193,Bundesbeschluss vom 23. Dezember 1959 über die Gewährung eines ausserordentlichen,,de,1960-08-15,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.193,https://fedlex.data.admin.ch,ch/412/de/412.193.md
412.202,Bundesbeschluss vom 6. Oktober 1989 über die siebte Beitragsperiode nach dem,,de,1990-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.202,https://fedlex.data.admin.ch,ch/412/de/412.202.md
412.31,Bundesbeschluss vom 5. Oktober 1979 über die Unterstützung von Schulen für,,de,1990-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.31,https://fedlex.data.admin.ch,ch/412/de/412.31.md
412.311,Verordnung vom 30. November 1992 über Finanzhilfen an die Höheren Fachschulen,,de,1993-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.311,https://fedlex.data.admin.ch,ch/412/de/412.311.md
412.314,Verordnung vom 18. Dezember 1995 über Minimalanforderungen an die Ausbildung,,de,1996-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.314,https://fedlex.data.admin.ch,ch/412/de/412.314.md
412.51,Bundesgesetz über Sondermassnahmen für Umschulungen und Weiterbildung in den,,de,2026-05-04,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/412.51,https://fedlex.data.admin.ch,ch/412/de/412.51.md
413.11,Verordnung vom 22. Mai 1968 über die Anerkennung von Maturitätsausweisen (Maturitäts-Anerkennungsverordnung\,MAV,de,1986-07-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/413.11,https://fedlex.data.admin.ch,ch/413/de/413.11.md
413.12,Verordnung vom 7. Dezember 1998 über die schweizerische Maturitätsprüfung,,de,2013-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/413.12,https://fedlex.data.admin.ch,ch/413/de/413.12.md
413.121,Verordnung vom 4. Februar 1970 über Gebühren und Entschädigungen für die schweizerische,,de,2002-12-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/413.121,https://fedlex.data.admin.ch,ch/413/de/413.121.md
413.122,Reglement vom 30. Oktober 1968 für die Eidgenössische Maturitätskommission,,de,1990-05-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/413.122,https://fedlex.data.admin.ch,ch/413/de/413.122.md
413.13,Verordnung vom 25. Januar 2012 über die Aufhebung der Verordnung über die Anerkennung,,de,2013-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/413.13,https://fedlex.data.admin.ch,ch/413/de/413.13.md
413.14,Verordnung vom 19. Dezember 2003 über die Anerkennung von Berufsmaturitätsausweisen,,de,2004-04-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/413.14,https://fedlex.data.admin.ch,ch/413/de/413.14.md
413.141,Verordnung vom 18. März 2022 über die Ergänzungsprüfung 2022 für die Zulassung,,de,2022-04-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/413.141,https://fedlex.data.admin.ch,ch/413/de/413.141.md
413.16,Verordnung vom 29. April 2020 über die Durchführung der kantonalen gymnasialen,,de,2020-04-30,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/413.16,https://fedlex.data.admin.ch,ch/413/de/413.16.md
413.17,Verordnung vom 12. März 2021 über die schweizerische Maturitätsprüfung 2021,,de,2021-04-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/413.17,https://fedlex.data.admin.ch,ch/413/de/413.17.md
413.18,Verwaltungsvereinbarung vom 28. Juni 2023 zwischen dem Schweizerischen Bundesrat,,de,2024-08-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/413.18,https://fedlex.data.admin.ch,ch/413/de/413.18.md
413.21,Interkantonale Vereinbarung vom 18. Februar 1993 über die Anerkennung von,,de,1994-11-24,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/413.21,https://fedlex.data.admin.ch,ch/413/de/413.21.md
414.110.1,Aussonderungsvertrag vom 28. Dezember 1905 zwischen der Schweizerischen Eidgenossenschaft,,de,1908-06-09,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.110.1,https://fedlex.data.admin.ch,ch/414/de/414.110.1.md
414.110.11,Bundesbeschluss vom 9. Juni 1908 betreffend den Aussonderungsvertrag zwischen,,de,1908-06-09,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.110.11,https://fedlex.data.admin.ch,ch/414/de/414.110.11.md
414.110.12,Übereinkunft vom 1./31. März 1909 zwischen dem Schweizerischen Bundesrat und,,de,1909-03-31,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.110.12,https://fedlex.data.admin.ch,ch/414/de/414.110.12.md
414.110.2,Geschäftsordnung des Rates der Eidgenössischen Technischen Hochschulen vom,,de,1994-03-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.110.2,https://fedlex.data.admin.ch,ch/414/de/414.110.2.md
414.110.21,Verordnung vom 1. Oktober 2021 über die ETH-Beschwerdekommission (VETHBK),VETHBK,de,2028-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.110.21,https://fedlex.data.admin.ch,ch/414/de/414.110.21.md
414.110.3,Verordnung vom 16. November 1983 über den Schweizerischen Schulrat und die,,de,1992-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.110.3,https://fedlex.data.admin.ch,ch/414/de/414.110.3.md
414.110.33,Verordnung vom 31. März 1993 über die Wahl der Bediensteten des ETH-Bereiches,,de,1993-04-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.110.33,https://fedlex.data.admin.ch,ch/414/de/414.110.33.md
414.110.37,Verordnung des ETH-Rates vom 13. November 2003 über die Eidgenössischen Technischen,,de,2022-09-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.110.37,https://fedlex.data.admin.ch,ch/414/de/414.110.37.md
414.110.370,Verordnung vom 14. September 1994 über die Organisation der Eidgenössischen,,de,1998-10-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.110.370,https://fedlex.data.admin.ch,ch/414/de/414.110.370.md
414.110.371,Verordnung vom 24. Februar 1988 über die Leitung und Verwaltung der Eidgenössischen,,de,1989-04-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.110.371,https://fedlex.data.admin.ch,ch/414/de/414.110.371.md
414.110.372.1,Verordnung vom 1. März 2004 über die Organisation der Eidgenössischen Technischen,,de,2004-10-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.110.372.1,https://fedlex.data.admin.ch,ch/414/de/414.110.372.1.md
414.110.372,Verordnung vom 23. September 1993 über die Organisation der Eidgenössischen,,de,2002-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.110.372,https://fedlex.data.admin.ch,ch/414/de/414.110.372.md
414.110.373.1,Verordnung vom 2. Juni 2004 über die Habilitation an der Eidgenössischen Technischen,,de,2008-08-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.110.373.1,https://fedlex.data.admin.ch,ch/414/de/414.110.373.1.md
414.110.422.3,Verordnung vom 8. Mai 1995 über die Zulassung zur Eidgenössischen Technischen,,de,2028-11-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.110.422.3,https://fedlex.data.admin.ch,ch/414/de/414.110.422.3.md
414.110,Bundesgesetz vom 4. Oktober 1991 über die Eidgenössischen Technischen Hochschulen,,de,2028-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.110,https://fedlex.data.admin.ch,ch/414/de/414.110.md
414.111,Vertrag vom 25. Mai 1861 zwischen der Regierung des Kantons Zürich und dem,,de,1861-07-31,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.111,https://fedlex.data.admin.ch,ch/414/de/414.111.md
414.112.1,Bundesbeschluss vom 17. März 1877 betreffend Errichtung einer Stelle für landwirtschaftliche,,de,1877-03-17,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.112.1,https://fedlex.data.admin.ch,ch/414/de/414.112.1.md
414.112.2,Bundesbeschluss vom 25. Juni 1886 betreffend die Erweiterung der landwirtschaftlichen,,de,1896-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.112.2,https://fedlex.data.admin.ch,ch/414/de/414.112.2.md
414.112.3,Bundesbeschluss vom 22. Juni 1921 betreffend den Bau und den Betrieb eines,,de,1921-06-22,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.112.3,https://fedlex.data.admin.ch,ch/414/de/414.112.3.md
414.112,Bundesgesetz vom 23. Dezember 1869 betreffend Erweiterung der Forstschule des,,de,1908-06-09,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.112,https://fedlex.data.admin.ch,ch/414/de/414.112.md
414.113,Bundesgesetz vom 7. Dezember 1956 betreffend die Änderung des Bundesgesetzes,,de,1957-04-10,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.113,https://fedlex.data.admin.ch,ch/414/de/414.113.md
414.114.5,Verordnung vom 26. Juni 1990 über die Organisation der Eidgenössischen Forschungsanstalt,,de,1990-08-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.114.5,https://fedlex.data.admin.ch,ch/414/de/414.114.5.md
414.114,"Verordnung vom 17. Mai 1989 über die Eidgenössische Forschungsanstalt für Wald,",,de,1989-07-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.114,https://fedlex.data.admin.ch,ch/414/de/414.114.md
414.117,Institutsreglement vom 23. November 1973 der Eidgenössischen Technischen Hochschule,,de,1974-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.117,https://fedlex.data.admin.ch,ch/414/de/414.117.md
414.119,Verordnung vom 18. März 1999 über das Immobilienmanagement im Bereich der Eidgenössischen,,de,1999-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.119,https://fedlex.data.admin.ch,ch/414/de/414.119.md
414.121,Verordnung des ETH-Rates vom 5. Februar 2004 für das Interne Audit des ETH-Bereichs,,de,2018-09-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.121,https://fedlex.data.admin.ch,ch/414/de/414.121.md
414.122,Bundesbeschluss vom 23. Juni 1927 über den Bestand und die künftige Verwendung,,de,1954-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.122,https://fedlex.data.admin.ch,ch/414/de/414.122.md
414.123,Verordnung vom 5. Dezember 2014 über das Finanz- und Rechnungswesen des ETH-Bereichs,,de,2025-11-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.123,https://fedlex.data.admin.ch,ch/414/de/414.123.md
414.124.1,Verordnung vom 4. Juli 1990 über die Sondermassnahmen zugunsten der universitären,,de,1996-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.124.1,https://fedlex.data.admin.ch,ch/414/de/414.124.1.md
414.124,Bundesbeschluss vom 23. März 1990 über Sondermassnahmen zugunsten der universitären  Weiterbildung,,de,1997-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.124,https://fedlex.data.admin.ch,ch/414/de/414.124.md
414.125,Bundesbeschluss vom 20. Juni 1986 über Sondermassnahmen zugunsten der Informatik,,de,1986-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.125,https://fedlex.data.admin.ch,ch/414/de/414.125.md
414.131.0,Verordnung vom 31. Januar 1979 über die Verwaltung der Eidgenössischen Technischen,ETHL,de,1979-02-15,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.131.0,https://fedlex.data.admin.ch,ch/414/de/414.131.0.md
414.131.1,Verordnung vom 24. Juni 1981 über die Militärschulen,,de,1981-07-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.131.1,https://fedlex.data.admin.ch,ch/414/de/414.131.1.md
414.131.5,Reglement vom 12. September 1975 über die Zulassung zu den Studien an den Eidgenössischen,,de,1982-08-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.131.5,https://fedlex.data.admin.ch,ch/414/de/414.131.5.md
414.131.51,Verordnung vom 24. März 1998 über die Zulassung zu den ungestuften Studiengängen,,de,2003-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.131.51,https://fedlex.data.admin.ch,ch/414/de/414.131.51.md
414.131.52,Verordnung der ETH Zürich vom 30. November 2010 über die Zulassung zu den Studien,,de,2017-11-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.131.52,https://fedlex.data.admin.ch,ch/414/de/414.131.52.md
414.131.53,Verordnung der Schulleitung der ETHL vom 14. Oktober 2025 über die Zulassung,,de,2025-12-15,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.131.53,https://fedlex.data.admin.ch,ch/414/de/414.131.53.md
414.131.54,Verordnung der ETH Zürich vom 14. November 2017 über die Zulassungsbeschränkungen,,de,2024-02-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.131.54,https://fedlex.data.admin.ch,ch/414/de/414.131.54.md
414.131.55,Verordnung vom 22. Oktober 2024 über die Zulassungsbeschränkung an der Eidgenössischen,,de,2025-12-15,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.131.55,https://fedlex.data.admin.ch,ch/414/de/414.131.55.md
414.131.7,Verordnung des ETH-Rates vom 31. Mai 1995 über die Gebühren im Bereich der,,de,2025-05-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.131.7,https://fedlex.data.admin.ch,ch/414/de/414.131.7.md
414.131.71,Verordnung vom 12. September 1984 über die Schulgelder der Hörer und übrigen,,de,1984-10-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.131.71,https://fedlex.data.admin.ch,ch/414/de/414.131.71.md
414.131,Reglement vom 16. April 1924 für die Eidgenössische Technische Hochschule,ETHZ,de,1982-10-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.131,https://fedlex.data.admin.ch,ch/414/de/414.131.md
414.132.1,Allgemeine Prüfungsverordnung vom 8. Oktober 1996 der Eidgenössischen Technischen,APrV ETHZ,de,2009-02-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.132.1,https://fedlex.data.admin.ch,ch/414/de/414.132.1.md
414.132.2,Allgemeine Verordnung vom 28. Juni 1991 über die Studienkontrolle an der Eidgenössischen,,de,1991-10-15,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.132.2,https://fedlex.data.admin.ch,ch/414/de/414.132.2.md
414.132.3,Verordnung der ETH Lausanne vom 14. Juni 2004 über das Bachelor- und das Masterstudium,,de,2026-02-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.132.3,https://fedlex.data.admin.ch,ch/414/de/414.132.3.md
414.133.1,Verordnung der ETH Zürich vom 23. November 2021 über das Doktorat an der ETH,,de,2022-01-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.133.1,https://fedlex.data.admin.ch,ch/414/de/414.133.1.md
414.133.2,Verordnung vom 28. Juni 1991 über das Doktorat an der Eidgenössischen Technischen,,de,1991-10-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.133.2,https://fedlex.data.admin.ch,ch/414/de/414.133.2.md
414.134.1,Verordnung der ETH Zürich vom 26. März 2013 über die Weiterbildung an der ETH,,de,2021-10-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.134.1,https://fedlex.data.admin.ch,ch/414/de/414.134.1.md
414.134.2,Verordnung der Schulleitung der ETHL vom 27. Juni 2005 über die Weiterbildung,,de,2024-10-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.134.2,https://fedlex.data.admin.ch,ch/414/de/414.134.2.md
414.135.1,Verordnung der ETH Zürich vom 22. Mai 2012 über Lerneinheiten und Leistungskontrollen,,de,2012-08-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.135.1,https://fedlex.data.admin.ch,ch/414/de/414.135.1.md
414.136,Reglement vom 23. November 1978 über die Weiterbildung an den Eidgenössischen,,de,1979-02-15,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.136,https://fedlex.data.admin.ch,ch/414/de/414.136.md
414.138.1,Disziplinarordnung vom 2. November 2004 der Eidgenössischen Technischen Hochschule,,de,2021-11-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.138.1,https://fedlex.data.admin.ch,ch/414/de/414.138.1.md
414.138.2,Verordnung vom 17. September 1986 über das Disziplinarwesen an der ETH Lausanne,,de,1986-11-01,Schule – Wissenschaft – Kultur,https://fedlex.data.admin.ch/eli/cc/414.138.2,https://fedlex.data.admin.ch,ch/414/de/414.138.2.md
