DATAFLOW,INSTRUMENT_TYPE,CANTON,DOMAIN,TIME_PERIOD,OBS_VALUE
SLC:DF_LAWS(1.0),reglement,GE,fin,2002,2
SLC:DF_LAWS(1.0),reglement,GE,infra,2002,3
SLC:DF_LAWS(1.0),reglement,GE,sante,2002,4
SLC:DF_LAWS(1.0),reglement,GL,educ,2002,1
SLC:DF_LAWS(1.0),reglement,LU,educ,2002,3
SLC:DF_LAWS(1.0),reglement,LU,sante,2002,2
SLC:DF_LAWS(1.0),reglement,NE,educ,2002,27
SLC:DF_LAWS(1.0),reglement,NE,etat,2002,3
SLC:DF_LAWS(1.0),reglement,NE,infra,2002,1
SLC:DF_LAWS(1.0),reglement,OW,etat,2002,1
SLC:DF_LAWS(1.0),reglement,SH,fin,2002,1
SLC:DF_LAWS(1.0),reglement,SO,educ,2002,1
SLC:DF_LAWS(1.0),reglement,SZ,educ,2002,2
SLC:DF_LAWS(1.0),reglement,TI,eco,2002,2
SLC:DF_LAWS(1.0),reglement,TI,educ,2002,3
SLC:DF_LAWS(1.0),reglement,TI,etat,2002,4
SLC:DF_LAWS(1.0),reglement,TI,sante,2002,4
SLC:DF_LAWS(1.0),reglement,UR,autres,2002,2
SLC:DF_LAWS(1.0),reglement,UR,eco,2002,1
SLC:DF_LAWS(1.0),reglement,UR,educ,2002,2
SLC:DF_LAWS(1.0),reglement,UR,etat,2002,4
SLC:DF_LAWS(1.0),reglement,UR,sante,2002,1
